PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,P1,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P3_7,P3_8,P3_9,P3_10,P3_11,P4_1,P4_2,P4_3,P4_4,P4_5,P4_6,P4_7,P4_8,P4_9,P4_10,P5_1,P5_2,P5_3,P5_4,P5_5,P5_6,P5_7,P5_8,P5_9,P5_10,P5_11,P5_12,TIPO,FAC_MOD
1024,1,12A232,09,40167,2,1,0,01,7,7,8,9,9,8,9,9,8,10,8,9,3,8,8,5,5,7,2,0,5,5,3,7,8,9,8,9,9,0,8,8,0,3,8,1,22575
1024,1,12A232,09,40167,3,1,0,01,7,8,10,10,10,10,10,10,10,10,6,9,7,6,4,5,5,6,4,5,4,4,3,10,10,9,9,10,6,5,6,9,6,9,10,1,15050
1024,1,12A232,09,40167,1,1,0,05,10,9,10,10,10,10,10,10,10,10,5,8,2,10,9,7,9,9,0,0,3,0,0,10,10,9,10,10,8,7,9,10,6,6,6,1,60199
1024,1,12A232,09,40170,3,1,0,01,9,9,8,9,9,9,9,10,9,9,8,10,8,5,5,5,5,5,5,5,4,5,4,9,8,9,9,9,8,7,9,10,7,8,8,1,8596
1024,1,12A232,09,40170,1,1,0,02,9,7,8,6,8,8,8,10,10,10,5,8,5,7,6,5,4,3,0,3,4,5,6,8,8,7,8,8,5,5,0,6,6,8,8,1,17193
1024,1,12A232,09,40170,2,1,0,01,7,7,9,9,9,10,10,10,10,8,9,9,10,9,9,7,7,6,1,1,2,3,3,8,8,9,9,9,9,7,10,9,10,8,9,1,8596
1024,1,12A232,09,40170,4,1,0,01,8,7,9,9,9,9,8,9,9,9,7,8,2,9,9,6,8,8,1,0,4,1,0,10,3,8,9,4,3,6,2,9,7,1,7,1,25789
1024,1,12A232,09,40172,2,1,0,01,9,8,9,9,9,8,9,10,10,9,0,8,8,5,8,9,9,10,3,1,1,1,0,8,8,7,8,9,5,8,9,9,7,8,7,1,14698
1024,1,12A232,09,40172,1,1,0,01,5,6,5,5,8,8,7,5,7,7,9,6,5,6,4,3,5,4,1,6,6,5,6,5,1,6,2,2,8,0,8,8,5,5,3,1,22046
1024,1,12A232,09,40172,3,1,0,01,8,10,8,10,10,10,10,10,10,10,10,10,2,9,10,10,10,10,1,0,0,0,0,10,10,10,10,10,10,5,10,10,9,8,7,1,22046
1024,1,12A232,09,40172,4,1,0,01,6,4,8,9,10,9,8,6,7,5,7,8,10,7,9,2,9,5,0,1,8,0,0,6,2,9,9,7,5,3,9,7,1,6,7,1,29395
1024,1,12A232,09,40176,3,1,0,04,10,5,10,10,10,10,10,10,10,10,10,10,5,5,2,7,10,4,3,7,2,0,5,10,10,10,10,10,9,7,10,10,0,8,8,1,27233
1024,1,12A232,09,40176,4,1,0,01,9,9,9,9,9,9,9,10,10,9,9,9,5,8,8,8,9,9,2,2,2,0,0,9,9,9,9,9,9,2,9,9,4,6,4,1,13616
1024,1,12A232,09,40176,2,1,0,01,10,10,8,8,10,9,9,10,10,10,10,10,9,3,8,7,9,9,2,2,3,1,0,10,9,9,10,10,9,9,9,10,8,9,9,1,34041
1024,1,12A232,09,40179,4,1,0,01,10,7,9,10,10,10,8,10,10,8,8,8,7,5,5,5,5,4,5,5,5,5,5,10,9,8,8,7,7,7,7,8,5,7,8,1,19324
1024,1,12A232,09,40179,3,1,0,02,9,9,9,9,9,9,9,9,9,9,5,9,8,4,9,8,9,8,5,0,0,0,0,8,9,9,9,9,9,6,9,8,4,6,7,1,19324
1024,1,12A232,09,40179,2,1,0,01,2,6,5,5,9,8,9,2,9,10,9,9,9,9,7,5,6,9,0,3,5,4,0,5,5,8,10,3,6,5,4,6,9,9,9,1,38648
1024,1,12A232,09,40180,2,1,0,01,8,9,10,9,10,8,10,10,10,10,10,10,10,9,9,6,10,0,0,0,3,0,0,5,8,8,8,10,10,0,8,8,0,5,8,1,15874
1024,1,12A232,09,40180,1,1,0,04,8,7,10,9,10,10,10,10,10,10,10,10,5,7,6,6,9,8,2,4,3,1,0,8,8,9,9,8,8,8,9,8,9,9,9,1,31749
1024,1,12A232,09,40180,4,1,0,01,10,10,10,10,10,10,10,10,10,10,5,10,8,4,8,8,6,7,5,0,0,4,0,10,8,10,9,9,8,7,8,10,9,10,10,1,15874
1024,1,12A232,09,40180,3,1,0,02,10,10,9,5,8,8,10,9,9,9,9,8,5,5,7,6,8,7,4,3,4,1,3,8,4,8,8,8,5,0,8,8,6,3,5,1,23811
1024,1,12A232,09,40185,2,1,0,01,7,9,4,8,10,9,9,10,10,10,9,9,6,8,8,5,8,8,1,2,5,2,1,9,7,10,8,9,9,3,8,7,8,8,9,1,7987
1024,1,12A232,09,40185,4,1,0,03,10,10,10,10,10,10,10,10,9,10,10,9,5,5,7,5,6,5,5,0,5,4,5,10,8,10,10,10,10,7,10,10,10,10,10,1,31947
1024,1,12A232,09,40185,1,1,0,02,9,9,10,10,10,10,10,10,10,10,9,10,10,7,7,7,7,7,3,2,1,3,3,10,5,10,10,10,6,1,8,10,3,6,7,1,31947
1024,1,12A232,09,40185,3,1,0,03,10,10,9,9,10,8,9,10,9,8,7,8,6,8,7,5,6,7,2,2,4,3,2,8,8,9,8,7,8,7,9,10,7,3,3,1,23960
1024,1,12A232,09,40189,4,1,0,01,7,7,8,10,10,10,10,10,8,8,8,9,10,5,5,4,10,8,5,5,5,0,0,8,10,8,9,8,7,0,10,10,10,10,10,1,33238
1024,1,12A232,09,40189,2,1,0,01,10,10,10,10,10,8,10,10,10,10,10,9,5,3,5,4,4,4,6,4,4,4,4,10,10,10,10,10,10,3,9,10,10,2,2,1,16619
1024,1,12A232,09,40189,3,1,0,02,10,8,5,9,10,10,10,10,9,10,8,10,6,4,2,2,6,5,6,7,7,4,5,10,8,10,10,10,7,9,10,10,10,8,9,1,16619
1024,1,12A232,09,40192,2,1,0,01,10,7,10,10,10,10,10,10,10,8,10,10,0,7,5,7,7,7,2,5,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,1,7310
1024,1,12A232,09,40192,1,1,0,01,5,5,5,10,10,10,10,10,10,10,10,10,5,5,2,2,10,4,1,7,7,0,0,5,4,10,5,10,10,5,10,10,9,5,5,1,7310
1024,1,12A232,09,40192,4,1,0,03,9,9,9,9,9,9,9,10,10,10,10,8,9,5,8,8,8,8,3,1,1,1,1,8,9,9,6,10,10,4,9,7,6,5,5,1,29240
1024,1,12A232,09,40192,3,1,0,01,8,10,9,5,10,7,8,10,7,8,6,8,5,5,5,5,7,4,5,5,5,3,5,5,5,5,8,7,5,10,7,7,8,10,10,1,7310
1024,1,12A232,09,40193,2,1,0,01,2,10,0,6,10,8,8,8,9,9,10,9,6,6,3,4,4,3,4,7,6,6,6,8,3,10,8,6,6,9,9,8,8,9,9,1,9119
1024,1,12A232,09,40193,1,1,0,04,9,8,9,8,10,10,10,10,7,10,10,8,7,6,2,4,4,9,4,7,6,3,0,10,8,10,10,10,10,6,10,10,10,8,7,1,36477
1024,1,12A232,09,40193,4,1,0,01,6,9,8,9,10,9,10,9,9,9,6,10,7,7,4,5,10,10,0,5,5,0,0,8,8,8,9,9,10,7,10,10,9,8,10,1,9119
1024,1,12A232,09,40193,3,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,0,10,6,10,10,10,0,4,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,1,36477
1024,1,12A232,09,40196,4,1,0,01,8,9,8,8,9,9,9,9,8,9,9,10,7,8,8,10,8,5,0,0,0,0,5,10,8,10,10,8,9,5,8,10,8,2,1,1,7190
1024,1,12A232,09,40196,2,1,0,04,9,9,10,10,10,10,10,9,9,9,9,9,9,9,8,5,10,10,1,1,1,0,0,9,9,7,9,8,8,0,9,9,9,7,7,1,28762
1024,1,12A232,09,40196,1,1,0,02,9,9,10,9,10,10,9,10,10,10,9,9,0,8,7,9,10,9,2,1,1,0,0,9,9,9,9,9,3,9,10,10,9,10,10,1,14381
1024,1,12A232,09,40196,3,1,0,02,10,6,8,8,10,10,8,10,10,8,1,8,0,8,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,0,10,10,10,0,0,1,14381
1024,1,12A232,09,40198,4,1,0,02,9,9,10,9,10,9,10,10,10,10,5,9,3,10,10,10,9,10,0,0,0,0,0,9,10,9,10,10,10,5,10,10,10,10,10,1,15390
1024,1,12A232,09,40198,2,1,0,02,8,7,10,10,10,10,10,10,10,10,5,9,9,8,5,8,10,10,0,5,2,0,0,9,8,9,9,10,10,6,10,8,7,7,8,1,15390
1024,1,12A232,09,40198,3,1,0,02,10,9,10,9,10,10,10,10,10,9,8,8,6,6,8,5,5,9,4,0,5,5,0,10,10,9,9,10,7,8,10,10,10,9,7,1,23086
1024,1,12A232,09,40202,2,1,0,01,9,6,9,9,10,10,10,10,10,8,1,9,1,5,3,3,7,5,3,5,6,2,0,5,7,10,9,9,4,7,9,10,10,10,10,1,7385
1024,1,12A232,09,40202,1,1,0,01,7,8,7,7,8,8,8,9,8,10,0,5,5,3,3,3,3,5,6,6,6,6,5,5,7,8,8,9,7,0,8,8,8,8,8,1,14771
1024,1,12A232,09,40202,4,1,0,01,9,9,9,10,9,8,10,9,9,10,8,9,5,7,7,7,5,3,2,3,2,5,7,9,8,9,7,9,6,3,8,10,9,8,5,1,22156
1024,1,12A232,09,40202,3,1,0,02,10,10,8,10,10,10,10,10,10,10,8,10,8,7,7,7,5,9,2,2,2,4,0,10,8,10,10,9,10,7,10,10,10,8,8,1,36926
1024,1,12A232,09,40205,2,1,0,01,9,9,9,9,9,9,9,9,9,9,9,9,1,0,8,9,9,9,1,1,1,1,1,10,9,9,9,9,9,8,10,10,10,9,9,1,8528
1024,1,12A232,09,40205,3,1,0,01,9,8,9,9,10,9,10,10,10,10,8,9,3,8,9,9,9,8,1,0,1,1,0,8,8,9,9,9,9,7,9,9,9,9,9,1,8528
1024,1,12A232,09,40205,1,1,0,03,6,6,9,9,9,9,9,9,9,7,5,8,10,8,1,2,7,8,2,9,7,2,2,2,5,5,9,9,3,0,6,8,6,6,5,1,25585
1024,1,12A232,09,40205,4,1,0,01,8,8,7,9,10,10,10,10,10,9,0,10,0,3,6,0,4,3,5,3,10,6,6,8,8,10,6,9,10,9,10,8,8,9,9,1,8528
1024,1,12A232,09,40206,1,1,0,01,9,9,8,9,10,10,9,10,8,9,4,9,2,9,6,9,6,5,0,3,1,2,0,7,5,8,9,6,5,0,6,5,4,5,0,1,15960
1024,1,12A232,09,40206,3,1,0,01,10,0,10,10,10,10,10,10,10,5,10,5,7,10,6,4,7,9,0,3,6,2,1,8,6,5,10,5,8,6,10,2,0,0,0,1,23940
1024,1,12A232,09,40206,2,1,0,01,8,7,8,9,9,9,9,10,10,10,9,9,7,8,8,7,8,8,0,2,2,2,0,8,8,8,9,8,7,5,8,9,9,3,2,1,7980
1024,1,12A232,09,40206,4,1,0,04,8,6,9,10,8,9,9,10,8,10,10,9,6,8,9,8,9,9,0,1,1,1,1,9,8,8,10,10,9,8,8,8,8,9,9,1,31920
1024,1,12A232,09,40209,4,1,0,02,7,6,9,10,10,9,10,10,9,10,8,8,10,5,4,4,5,6,5,6,5,4,4,8,7,7,8,9,9,7,10,10,8,6,5,1,15670
1024,1,12A232,09,40209,3,1,0,01,8,5,8,8,10,7,8,8,8,7,5,8,7,5,6,6,5,7,5,4,3,4,0,8,7,7,8,7,8,5,8,8,8,5,3,1,15670
1024,1,12A232,09,40211,4,1,0,01,9,9,7,9,10,8,9,10,9,9,8,10,5,8,6,10,8,10,1,4,0,0,0,8,10,9,9,8,10,8,9,9,10,7,8,1,8623
1024,1,12A232,09,40211,3,1,0,06,8,8,8,10,10,10,10,10,10,10,10,10,8,10,6,6,6,10,0,4,4,4,0,9,7,10,10,10,10,9,10,9,5,9,10,1,51738
1024,1,12A232,09,40211,2,1,0,01,8,9,9,8,10,8,9,9,10,9,10,9,8,8,8,6,10,9,0,0,3,0,0,9,7,9,8,9,9,9,9,10,8,8,8,1,17246
1024,1,12A232,09,40211,1,1,0,01,9,10,8,10,8,7,10,10,10,8,8,7,10,5,5,7,3,4,2,5,2,6,5,8,9,7,10,8,10,6,10,10,9,10,9,1,17246
1024,1,13A232,09,40218,2,1,0,02,10,10,10,10,10,10,10,10,10,9,5,7,1,10,10,5,8,10,0,0,5,2,0,8,8,8,10,8,6,8,8,8,6,9,10,1,22786
1024,1,13A232,09,40218,1,1,0,01,10,10,10,10,10,10,10,10,10,8,8,9,0,10,10,10,10,10,0,0,0,0,0,10,9,10,10,10,9,7,10,10,10,8,7,1,11393
1024,1,13A232,09,40219,4,1,0,02,10,10,10,10,10,10,10,10,10,10,10,10,1,9,9,8,8,9,1,1,1,2,0,10,10,10,10,10,10,8,10,10,9,8,9,1,23817
1024,1,13A232,09,40219,2,1,0,02,8,8,9,9,10,9,9,9,9,9,8,9,2,8,8,7,7,8,2,2,2,2,2,9,9,9,9,9,8,6,8,8,7,6,6,1,35726
1024,1,13A232,09,40219,3,1,0,04,10,9,10,10,10,10,10,10,10,10,9,10,9,9,5,6,9,10,0,4,4,1,0,10,10,10,10,10,9,0,10,10,9,0,0,1,59543
1024,1,13A232,09,40219,1,1,0,01,8,9,8,8,10,10,10,10,10,10,1,10,2,3,10,8,9,9,7,0,1,1,1,8,7,8,8,9,10,9,10,10,8,6,8,1,35726
1024,1,13A232,09,40224,3,1,0,03,5,5,6,5,8,8,4,8,5,9,6,6,8,8,6,8,10,7,2,3,1,0,3,7,4,3,8,2,2,4,7,7,5,3,4,1,33919
1024,1,13A232,09,40224,1,1,0,02,9,6,10,10,10,10,10,10,10,8,2,9,2,5,7,7,9,3,0,3,3,1,0,10,10,10,10,10,6,3,10,10,8,7,5,1,22613
1024,1,13A232,09,40224,4,1,0,01,10,10,8,9,10,10,10,10,10,9,8,9,10,5,5,10,10,5,0,0,0,0,0,10,10,8,9,9,10,10,10,8,8,8,8,1,22613
1024,1,13A232,09,40228,1,1,0,02,10,10,7,10,8,8,9,10,10,0,1,9,0,10,10,10,10,10,0,0,0,0,0,8,10,8,10,0,8,4,7,9,8,2,0,1,35306
1024,1,13A232,09,40228,2,1,0,01,10,9,10,10,10,10,10,10,10,10,0,10,3,9,9,10,10,9,0,1,0,0,0,10,10,10,9,9,10,9,10,8,8,10,10,1,11769
1024,1,13A232,09,40228,4,1,0,01,8,7,8,8,8,8,8,8,9,9,5,8,7,7,7,7,7,8,2,3,2,2,2,9,8,9,9,9,7,5,9,8,8,8,7,1,35306
1024,1,13A232,09,40231,4,1,0,01,8,8,8,9,10,9,9,10,10,10,8,8,0,10,9,8,8,10,0,1,0,0,0,9,10,8,9,8,10,3,9,9,7,4,0,1,18055
1024,1,13A232,09,40231,2,1,0,01,8,8,7,10,10,9,10,10,10,10,10,10,7,6,7,10,9,10,3,0,0,0,0,8,8,8,8,10,10,4,8,8,8,2,10,1,36109
1024,1,13A232,09,40231,1,1,0,03,9,8,8,8,10,8,10,10,10,7,0,8,3,6,7,5,7,8,3,3,5,3,1,6,4,7,10,10,4,5,7,8,9,8,8,1,36109
1024,1,13A232,09,40232,4,1,0,01,10,10,10,10,10,10,10,10,10,10,9,10,2,7,8,7,7,8,3,1,2,3,1,10,10,10,10,10,10,10,10,10,10,10,10,1,8508
1024,1,13A232,09,40232,1,1,0,01,10,10,10,10,10,7,10,10,8,10,0,8,9,10,10,10,10,10,0,0,0,0,0,10,10,7,10,10,10,10,10,10,10,10,10,1,8508
1024,1,13A232,09,40232,3,1,0,01,8,4,5,7,10,8,6,10,8,7,4,3,9,7,3,6,4,5,2,6,4,6,5,8,7,8,9,9,9,4,7,7,8,7,7,1,8508
1024,1,13A232,09,40232,2,1,0,02,9,8,7,10,10,10,8,9,10,7,3,8,5,8,8,7,7,9,2,1,2,2,1,7,5,7,10,10,7,4,7,7,4,4,2,1,25525
1024,1,13A232,09,40235,3,1,0,02,3,3,10,5,10,10,7,10,10,10,0,4,6,10,7,7,6,5,0,3,2,4,4,8,10,5,8,10,10,10,8,10,10,10,10,1,27044
1024,1,13A232,09,40235,1,1,0,03,10,10,10,10,10,10,10,10,10,10,10,10,8,6,5,5,10,10,4,5,4,0,0,9,6,9,9,10,10,5,10,10,10,8,0,1,27044
1024,1,13A232,09,40235,4,1,0,01,9,7,9,9,10,8,9,10,8,10,1,9,4,6,6,3,6,5,3,4,6,1,1,9,8,9,9,8,8,6,9,9,9,7,7,1,27044
1024,1,13A232,09,40237,3,1,0,02,8,7,8,10,10,10,10,10,10,10,10,9,7,1,5,7,5,7,1,4,3,3,2,8,6,8,9,10,7,5,10,10,10,6,5,1,15565
1024,1,13A232,09,40237,2,1,0,03,9,8,9,9,10,9,9,9,8,10,6,8,2,10,9,10,10,10,0,1,0,0,0,10,10,10,9,10,10,0,9,10,10,9,8,1,23348
1024,1,13A232,09,40241,3,1,0,01,10,9,9,9,10,9,10,10,10,10,10,9,3,9,8,8,8,9,0,2,2,0,0,8,9,9,9,10,7,8,10,10,9,9,8,1,7920
1024,1,13A232,09,40241,2,1,0,01,3,8,9,9,10,10,10,10,10,10,10,10,9,6,10,7,10,10,4,0,3,0,0,5,8,8,9,8,7,1,8,8,2,1,1,1,7920
1024,1,13A232,09,40241,4,1,0,02,7,2,7,3,10,10,8,5,5,2,1,9,7,8,8,6,7,7,1,0,0,0,0,8,7,8,8,5,7,6,9,8,8,6,7,1,15840
1024,1,13A232,09,40241,1,1,0,01,10,10,10,9,10,9,10,10,10,10,9,9,5,10,4,6,10,7,0,6,4,0,2,8,8,10,9,9,9,6,9,9,6,9,9,1,15840
1024,1,13A232,09,40244,3,1,0,01,10,8,10,10,10,10,10,10,10,10,10,10,8,7,5,6,9,5,2,4,3,1,4,10,8,9,9,10,8,0,10,10,3,3,1,1,54089
1024,1,13A232,09,40244,1,1,0,01,8,8,9,9,10,10,10,10,10,9,10,10,7,4,4,5,7,5,5,5,5,2,5,9,8,9,7,9,10,6,10,9,8,9,5,1,10818
1024,1,13A232,09,40244,2,1,0,03,10,8,8,10,10,9,10,9,8,10,9,10,2,5,8,5,6,7,4,0,2,2,0,10,10,9,10,9,8,5,10,10,9,8,8,1,32453
1024,1,13A232,09,40245,2,1,0,02,8,8,10,9,10,8,9,9,7,10,6,8,9,10,10,10,9,10,0,0,0,0,0,8,8,8,8,7,10,10,8,8,6,8,8,1,23533
1024,1,13A232,09,40245,3,1,0,01,10,10,10,8,10,9,10,10,10,10,0,8,1,10,9,8,8,9,0,1,0,0,0,10,8,10,10,10,8,8,10,10,10,10,8,1,11767
1024,1,13A232,09,40248,4,1,0,01,8,9,9,8,9,9,10,10,8,8,8,9,6,4,8,7,8,5,5,2,2,2,1,10,10,8,9,7,5,4,7,10,8,6,5,1,10260
1024,1,13A232,09,40250,1,1,0,02,10,10,10,10,9,9,10,10,9,9,9,10,0,9,7,9,7,9,1,1,1,0,0,10,9,10,10,10,4,7,10,10,10,8,7,1,20048
1024,1,13A232,09,40250,4,1,0,04,7,7,7,6,9,7,7,7,8,8,8,8,10,10,7,7,5,10,0,2,2,0,0,7,7,6,5,7,4,7,7,10,8,7,7,1,40095
1024,1,13A232,09,40250,3,1,0,01,10,10,10,10,10,9,10,10,8,10,10,10,8,8,5,9,10,10,0,5,0,0,0,7,8,10,10,10,9,2,10,10,9,10,10,1,10024
1024,1,13A232,09,40250,2,1,0,02,6,7,4,6,5,8,5,9,10,8,0,6,9,9,2,4,5,8,1,7,5,4,1,7,5,6,5,7,0,0,2,10,8,3,3,1,20048
1024,1,12A232,10,41231,4,1,0,02,10,7,10,10,10,10,10,10,10,10,2,10,8,10,7,10,10,10,0,2,0,0,0,10,10,10,10,10,6,9,10,10,9,6,9,1,15885
1024,1,12A232,10,41231,2,1,0,02,8,8,9,9,10,7,8,8,7,9,4,8,8,9,8,4,6,4,1,0,3,0,0,9,6,9,9,9,9,8,8,9,9,8,9,1,15885
1024,1,12A232,10,41231,1,1,0,03,10,10,10,10,10,10,10,10,10,10,10,8,8,10,6,10,9,4,0,4,0,1,5,8,8,7,10,9,9,2,10,10,10,8,9,1,23827
1024,1,12A232,10,41231,3,1,0,02,10,8,10,10,10,10,10,10,10,10,5,10,5,10,5,10,10,10,0,0,0,0,0,10,10,10,10,10,10,4,10,5,5,10,10,1,15885
1024,1,12A232,10,41235,1,1,0,03,9,9,10,10,10,10,9,10,10,10,8,9,0,10,8,10,10,10,0,2,0,0,0,9,10,10,9,10,8,5,10,10,10,8,8,1,24608
1024,1,12A232,10,41235,4,1,0,01,9,9,10,8,10,8,10,10,5,9,3,10,1,4,3,3,1,6,6,0,2,0,0,10,9,10,7,9,8,8,10,10,9,9,8,1,24608
1024,1,12A232,10,41235,2,1,0,02,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,0,10,10,10,10,0,1,32811
1024,1,12A232,10,41235,3,1,0,01,10,10,9,10,9,9,10,9,10,9,8,10,7,10,10,4,6,7,0,0,6,4,3,9,3,10,9,8,10,10,10,9,10,10,4,1,32811
1024,1,12A232,10,41239,2,1,0,01,10,9,9,9,10,10,10,10,9,9,8,9,2,8,8,8,8,9,1,2,1,2,1,9,9,9,9,8,9,8,9,8,8,8,9,1,16321
1024,1,12A232,10,41239,3,1,0,02,10,10,9,9,10,10,10,10,9,9,9,10,3,10,10,5,5,10,0,0,5,4,0,9,9,9,10,9,10,8,10,10,7,8,8,1,16321
1024,1,12A232,10,41239,4,1,0,02,10,9,10,10,10,9,10,10,10,10,10,10,0,5,4,10,10,8,0,6,0,0,0,10,10,9,10,10,9,10,10,10,10,10,10,1,24482
1024,1,12A232,10,41239,1,1,0,01,9,9,9,9,10,3,10,10,10,10,2,10,5,10,10,8,10,10,0,0,0,0,0,9,10,10,10,10,6,8,10,10,7,7,9,1,8161
1024,1,12A232,10,41248,2,1,0,01,6,7,5,5,6,4,5,9,7,8,10,5,7,10,10,4,6,10,0,0,6,3,0,10,2,10,10,5,9,7,10,9,9,9,9,1,8765
1024,1,12A232,10,41248,4,1,0,03,10,10,10,10,10,10,10,10,5,10,0,10,0,9,6,9,6,5,1,4,1,0,0,10,10,10,10,10,8,6,6,10,6,6,5,1,35060
1024,1,12A232,10,41248,1,1,0,02,10,10,10,10,10,5,9,9,10,10,1,9,10,10,7,2,5,2,0,2,7,4,8,10,2,5,8,5,9,0,9,10,10,1,1,1,17530
1024,1,12A232,10,41248,3,1,0,02,8,6,8,8,8,5,8,9,9,9,9,9,3,8,8,6,7,7,0,0,3,3,3,7,3,4,5,5,5,0,5,10,8,9,0,1,43826
1024,1,13A232,10,41255,3,1,0,01,9,9,8,9,9,9,8,9,8,8,9,9,8,4,5,6,6,6,5,5,4,3,4,9,8,9,9,9,8,7,10,9,8,10,9,1,21149
1024,1,13A232,10,41255,4,1,0,01,7,6,9,9,9,8,10,10,10,9,10,10,6,6,4,5,7,4,4,5,5,0,5,10,6,8,8,8,8,4,9,9,9,8,4,1,10575
1024,1,13A232,10,41255,2,1,0,02,10,2,10,10,10,10,10,10,10,10,9,9,10,10,5,4,8,0,0,0,5,0,5,8,8,8,8,8,7,0,10,10,10,5,6,1,31724
1024,1,13A232,10,41265,4,1,0,06,9,9,8,8,10,9,10,8,10,9,6,8,7,7,5,7,9,7,2,3,3,1,0,9,10,9,8,8,8,6,6,9,7,9,9,1,48742
1024,1,13A232,10,41265,1,1,0,01,10,10,10,10,10,10,10,10,10,10,8,10,6,10,10,10,9,10,0,0,0,0,0,10,10,10,10,8,10,0,10,10,10,4,3,1,24371
1024,1,13A232,10,41265,3,1,0,02,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,7,8,10,10,8,5,10,10,5,10,5,1,24371
1024,1,13A232,10,41268,4,1,0,01,8,10,7,7,9,8,9,8,10,10,10,8,7,3,3,5,4,3,6,6,5,5,6,9,5,9,8,8,9,6,8,8,8,8,8,1,11577
1024,1,13A232,10,41268,3,1,0,02,10,10,8,10,10,10,10,10,8,10,10,10,8,7,7,6,8,8,2,2,3,1,1,10,10,10,10,10,10,7,10,7,7,8,8,1,23154
1024,1,13A232,10,41268,1,1,0,03,9,9,9,8,10,10,10,10,10,10,10,10,10,10,10,5,10,10,0,0,4,0,0,9,10,9,10,10,10,8,10,10,10,9,5,1,46308
1024,1,13A232,10,41268,2,1,0,01,10,10,10,10,10,10,10,10,10,10,9,10,0,10,9,10,10,10,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,1,34731
1024,1,11A232,10,41314,4,1,0,02,10,10,10,10,10,10,10,10,10,10,10,10,0,10,8,8,9,9,0,2,0,0,0,10,10,10,9,9,10,5,10,10,9,10,10,1,19233
1024,1,11A232,10,41314,3,1,0,03,10,9,10,9,10,10,10,10,9,10,8,9,9,5,6,7,7,7,4,4,3,3,3,9,9,9,9,10,9,8,9,9,8,8,8,1,28849
1024,1,11A232,10,41314,1,1,0,02,10,7,10,10,10,9,10,10,10,10,10,10,6,10,10,8,7,10,0,0,1,0,0,10,7,10,10,10,9,3,4,10,9,10,10,1,19233
1024,1,11A232,10,41314,2,1,0,01,4,5,6,6,10,3,8,8,10,6,5,6,1,10,10,6,6,6,0,0,4,4,4,8,2,9,9,9,10,0,7,0,0,0,0,1,9616
1024,1,11A232,10,41328,3,1,0,02,0,3,5,7,8,8,9,7,8,10,10,8,0,10,7,3,6,5,0,3,7,3,5,8,8,9,7,10,10,9,7,6,7,10,10,1,23980
1024,1,11A232,10,41328,1,1,0,01,10,7,10,8,10,10,10,10,10,10,10,10,0,10,10,10,5,10,0,0,0,5,0,10,10,10,10,10,10,10,10,10,10,10,9,1,15986
1024,1,11A232,10,41328,2,1,0,01,9,9,9,9,9,9,9,9,9,9,10,9,5,7,3,2,2,2,2,2,2,2,8,9,8,9,8,8,8,2,9,9,9,9,2,1,15986
1024,1,11A232,10,41337,4,1,0,01,9,9,7,9,10,8,9,5,6,6,9,5,7,10,9,9,7,6,0,1,0,2,0,0,9,9,9,4,10,0,10,8,7,5,5,1,35649
1024,1,11A232,10,41337,1,1,0,01,10,0,10,10,10,10,10,10,10,10,10,9,0,5,9,7,10,8,5,0,2,0,0,10,10,8,10,10,7,3,10,8,5,9,9,1,23766
1024,1,11A232,10,41337,2,1,0,01,7,6,9,5,10,10,9,7,9,10,10,9,9,5,6,5,5,4,2,4,5,4,6,8,9,10,2,10,10,0,10,9,9,2,5,1,23766
1024,1,11A232,10,41337,3,1,0,03,9,5,9,8,10,7,9,8,7,9,3,9,9,9,4,7,5,8,0,5,3,4,2,8,7,9,8,8,7,6,9,9,7,7,7,1,35649
1024,1,11A232,10,41341,1,1,0,01,9,9,9,10,10,10,10,9,10,9,9,9,8,10,10,7,8,10,0,0,2,0,0,10,9,10,9,10,9,10,8,9,9,9,9,1,9034
1024,1,11A232,10,41341,3,1,0,01,7,7,8,8,10,2,5,6,10,7,10,7,6,5,5,4,5,5,5,4,6,5,5,6,3,4,0,0,0,0,3,5,1,1,1,1,9034
1024,1,11A232,10,41341,4,1,0,01,10,7,9,9,10,8,10,10,9,10,9,10,0,6,6,1,2,5,0,3,2,4,3,10,10,9,8,10,10,5,10,10,9,3,3,1,18069
1024,1,12A232,10,41353,1,1,0,01,10,10,8,10,10,10,10,10,10,10,10,7,9,5,8,4,8,6,0,0,5,0,0,8,8,8,9,8,6,9,10,10,10,8,9,1,9508
1024,1,12A232,10,41353,4,1,0,01,10,10,10,9,10,10,10,10,10,8,10,10,10,10,9,7,10,6,0,1,3,0,0,10,5,10,6,6,8,8,8,10,10,10,10,1,19017
