PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,P1,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P3_7,P3_8,P3_9,P3_10,P3_11,P4_1,P4_2,P4_3,P4_4,P4_5,P4_6,P4_7,P4_8,P4_9,P4_10,P5_1,P5_2,P5_3,P5_4,P5_5,P5_6,P5_7,P5_8,P5_9,P5_10,P5_11,P5_12,TIPO,FAC_MOD
1023,7,11A218,01,40029,1,1,0,01,10,9,10,10,10,10,10,10,8,10,10,8,3,10,10,10,10,10,0,0,0,0,0,8,10,8,10,8,8,3,10,10,10,8,6,1,15645
1023,7,11A218,01,40029,3,1,0,01,8,9,10,10,10,10,10,10,10,10,10,9,0,10,10,9,9,10,0,0,1,1,0,9,9,10,10,9,10,4,10,10,8,7,6,1,23467
1023,7,11A218,01,40029,4,1,0,01,9,9,9,9,10,10,10,10,10,10,7,8,3,10,10,9,10,10,0,0,1,0,0,8,10,8,8,8,8,5,10,10,8,8,7,1,23467
1023,7,11A218,01,40029,2,1,0,04,8,8,8,8,10,8,10,10,8,10,7,8,2,8,8,8,9,8,2,2,2,1,0,8,8,8,8,8,8,6,10,10,10,7,5,1,31290
1023,7,12A218,01,40095,4,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,5,10,10,10,9,5,1,7458
1023,7,12A218,01,40095,3,1,0,01,9,8,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,9,8,8,10,10,10,5,10,10,10,9,6,1,22374
1023,7,12A218,01,40095,2,1,0,02,10,9,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,0,0,0,0,0,10,10,8,10,10,10,6,10,10,9,9,6,1,22374
1023,7,12A218,01,40095,1,1,0,01,10,10,10,10,10,10,10,10,10,10,10,9,3,10,10,10,10,10,0,0,0,0,0,8,8,8,10,8,10,5,10,10,10,8,6,1,7458
1023,3,12A224,01,40152,4,1,0,03,10,10,10,10,10,10,10,10,9,10,10,8,0,10,10,10,10,10,0,0,0,0,0,10,10,9,10,8,8,5,10,10,10,8,6,1,18259
1023,3,12A224,01,40152,3,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,2,10,10,9,9,10,0,0,1,1,0,10,9,9,10,10,10,4,10,10,10,9,6,1,12173
1023,3,12A224,01,40152,2,1,0,01,8,8,8,10,10,10,10,10,10,10,10,9,0,5,7,7,9,8,5,2,2,1,0,10,10,8,10,8,8,6,10,10,10,8,6,1,6086
1023,3,12A224,01,40152,1,1,0,04,10,9,10,10,10,10,10,10,10,10,6,8,0,10,10,10,10,10,0,0,0,0,0,10,10,9,10,10,8,5,10,10,9,9,7,1,42605
1023,6,12B211,01,40188,1,1,0,01,10,10,10,10,10,10,10,10,10,10,7,8,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,9,9,5,10,10,8,8,7,1,13662
1023,6,12B211,01,40188,3,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,2,5,8,8,9,8,5,2,2,1,0,10,9,10,10,9,10,6,10,10,10,8,7,1,13662
1023,6,12B211,01,40188,2,1,0,01,10,10,10,10,10,10,10,10,10,10,7,8,0,10,10,10,10,10,0,0,0,0,0,8,10,8,10,8,8,5,10,10,10,9,6,1,20492
1023,6,12B211,01,40188,4,1,0,02,9,8,9,9,10,9,10,10,8,10,10,10,3,10,9,7,9,10,0,1,2,1,0,10,10,10,10,10,10,7,10,10,10,8,5,1,13662
1023,2,12A225,01,40280,2,1,0,01,8,8,8,10,10,10,10,10,8,10,10,10,2,10,10,10,10,10,0,0,0,0,0,8,8,8,10,10,10,5,10,10,10,8,5,1,8346
1023,2,12A225,01,40280,1,1,0,02,10,10,10,10,10,10,10,10,8,10,6,9,0,5,7,7,9,8,5,2,2,1,0,8,9,8,10,10,8,5,10,10,10,8,6,1,16693
1023,2,12A225,01,40280,3,1,0,02,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,9,10,10,0,0,1,0,0,10,10,10,10,10,10,3,10,10,10,9,7,1,25039
1023,2,12A225,01,40280,4,1,0,01,10,10,10,10,10,10,10,10,10,10,10,9,2,10,10,8,9,10,0,0,2,1,0,10,10,10,10,9,10,6,10,10,10,7,6,1,16693
1023,4,11A223,01,40337,3,1,0,05,8,7,7,8,8,8,10,10,8,10,7,8,4,10,9,9,9,10,0,1,1,1,0,8,10,8,8,8,8,3,10,10,10,9,6,1,29356
1023,4,11A223,01,40337,2,1,0,04,9,8,10,10,10,10,10,10,8,10,6,8,0,10,10,10,10,10,0,0,0,0,0,8,10,8,8,8,7,5,10,10,10,8,6,1,29356
1023,4,11A223,01,40337,4,1,0,01,8,8,8,8,10,8,10,10,10,10,10,8,3,10,9,8,9,10,0,1,2,1,0,8,8,8,10,8,10,5,10,10,10,8,6,1,7339
1023,4,11A223,01,40337,1,1,0,04,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,9,10,9,10,10,10,5,10,10,10,9,6,1,29356
1023,4,12A223,01,40340,2,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,0,0,0,0,0,10,10,8,10,9,10,5,10,10,10,9,7,1,7661
1023,4,12A223,01,40340,3,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,0,5,8,8,9,8,5,2,2,1,0,10,10,10,10,10,8,3,10,10,10,9,6,1,15321
1023,4,12A223,01,40340,4,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,2,10,10,9,10,10,0,0,1,0,0,10,10,10,10,10,10,6,10,10,10,9,7,1,7661
1023,4,12A223,01,40340,1,1,0,01,10,10,10,10,10,10,10,10,10,10,8,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,9,7,5,10,10,10,9,5,1,15321
1023,5,11B212,01,40350,3,1,0,02,9,9,10,9,10,10,10,10,10,10,9,9,0,10,10,10,10,10,0,0,0,0,0,10,9,9,10,9,7,5,10,10,10,7,6,1,36473
1023,5,11B212,01,40350,1,1,0,01,7,8,6,8,10,8,8,10,7,8,7,8,4,10,8,7,8,10,0,2,3,1,0,7,6,7,10,7,7,3,7,10,8,7,5,1,7295
1023,5,11B212,01,40350,4,1,0,03,8,8,8,8,10,8,10,10,10,10,7,8,3,10,8,8,8,10,0,2,1,1,0,8,8,8,8,8,7,5,10,10,10,8,6,1,29178
1023,5,11B212,01,40350,2,1,0,02,8,8,8,8,10,10,10,10,9,9,9,10,3,10,10,8,9,10,0,0,1,1,0,10,8,10,10,10,10,3,10,10,10,8,6,1,36473
1023,5,13B212,01,40355,1,1,0,01,8,8,8,8,10,8,10,10,8,10,10,8,3,10,10,8,9,10,0,0,2,1,0,10,8,8,10,8,10,7,10,10,10,9,7,1,29073
1023,5,13B212,01,40355,3,1,0,02,8,8,10,10,10,8,10,10,10,10,7,8,0,10,10,10,10,10,0,0,0,0,0,8,10,10,10,10,8,3,10,10,9,9,6,1,19382
1023,5,13B212,01,40355,4,1,0,02,8,8,10,10,10,10,10,10,10,10,7,10,2,5,9,7,9,10,5,1,2,1,0,10,10,9,9,9,7,3,10,10,10,8,6,1,29073
1023,5,13B212,01,40355,2,1,0,02,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,6,10,10,10,8,5,1,38764
1023,1,13A226,01,40379,4,1,0,02,8,8,8,9,10,8,10,10,8,10,7,8,2,5,7,7,7,8,5,2,2,2,0,8,8,8,9,8,8,4,10,10,8,7,6,1,26121
1023,1,13A226,01,40379,1,1,0,02,8,8,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,8,10,9,10,10,7,10,10,10,9,9,1,26121
1023,1,13A226,01,40379,2,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,9,9,10,10,10,5,10,10,10,9,6,1,26121
1023,1,13A226,01,40379,3,1,0,02,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,8,5,10,10,10,9,6,1,17414
1023,1,11A226,01,40381,4,1,0,01,10,10,10,10,10,10,10,10,10,10,10,9,2,10,10,10,10,10,0,0,0,0,0,9,9,9,8,9,8,5,10,10,8,8,6,1,29243
1023,1,11A226,01,40381,3,1,0,03,10,10,10,10,10,10,10,10,10,10,8,8,3,10,10,10,10,10,0,0,0,0,0,9,10,8,8,8,7,5,10,10,8,7,6,1,21932
1023,1,11A226,01,40381,2,1,0,02,10,9,10,10,10,10,10,10,10,10,10,9,4,10,8,10,9,10,0,1,0,1,0,9,9,9,10,9,10,3,10,8,3,7,5,1,29243
1023,1,11A226,01,40381,1,1,0,02,8,6,8,8,10,8,8,10,8,10,2,8,4,10,10,10,10,10,0,0,0,0,0,8,10,7,8,7,8,2,10,9,6,8,6,1,14621
1023,8,12A217,01,40411,1,1,0,02,8,8,8,8,10,8,10,10,10,10,10,8,3,10,9,8,9,10,0,1,2,1,0,8,8,8,10,8,10,5,10,10,10,9,6,1,13044
1023,8,12A217,01,40411,2,1,0,02,10,10,10,10,10,10,10,10,10,10,10,9,2,10,10,10,10,10,0,0,0,0,0,10,10,10,10,9,10,6,10,10,10,8,6,1,19567
1023,8,12A217,01,40411,4,1,0,03,10,10,10,10,10,10,10,10,8,10,10,9,0,10,10,10,10,10,0,0,0,0,0,10,10,9,10,10,7,7,10,10,10,7,5,1,19567
1023,3,11A224,02,40085,4,1,0,01,8,7,9,8,10,9,9,10,10,9,10,9,0,8,8,8,10,8,0,1,1,0,0,8,8,8,9,8,7,5,10,8,8,8,8,1,24825
1023,3,11A224,02,40085,3,1,0,02,9,9,10,10,10,10,10,10,9,10,8,9,0,9,5,6,9,8,1,4,4,0,0,9,8,8,8,8,10,5,10,10,9,5,5,1,24825
1023,3,11A224,02,40085,2,1,0,01,8,8,8,8,10,9,9,10,10,10,10,8,0,9,9,8,9,9,0,1,1,0,0,10,8,10,10,8,9,5,10,10,10,10,10,1,8275
1023,3,11A224,02,40085,1,1,0,01,7,7,8,8,10,9,8,8,10,8,7,7,2,10,9,6,10,8,0,1,4,0,0,8,8,7,7,6,9,6,10,9,9,9,8,1,8275
1023,3,13A224,02,40088,3,1,0,01,10,8,10,10,10,10,9,10,9,10,8,9,1,9,10,10,10,9,0,0,0,0,0,9,10,9,10,10,10,8,10,9,9,8,8,1,18344
1023,3,13A224,02,40088,4,1,0,02,8,6,8,8,9,9,9,9,9,8,9,9,0,9,9,8,8,8,1,1,2,0,0,8,6,8,6,7,7,5,7,6,5,5,5,1,27515
1023,7,11A218,02,40124,4,1,0,01,7,7,8,7,8,7,7,8,8,8,6,7,5,7,8,6,9,8,3,2,4,0,0,7,7,7,8,8,5,1,0,9,9,8,6,1,8659
1023,7,11A218,02,40124,3,1,1,01,8,9,10,8,10,7,10,10,9,10,10,8,2,8,7,7,8,8,0,2,0,0,0,8,7,7,9,7,8,6,9,7,7,6,7,1,17318
1023,7,13A218,02,40161,2,1,0,01,10,8,9,9,10,8,10,10,10,9,10,10,1,10,10,10,10,10,0,0,0,0,0,8,8,10,10,9,10,6,10,9,9,8,7,1,38946
1023,7,13A218,02,40161,1,1,0,03,8,6,8,9,10,8,9,9,10,10,7,7,0,5,5,5,6,6,5,5,5,4,0,8,10,7,9,9,8,5,7,7,0,7,8,1,29209
1023,7,13A218,02,40161,4,1,0,02,6,4,9,9,6,10,8,10,8,10,10,6,2,7,3,3,8,8,2,6,6,0,0,6,10,6,8,8,3,8,10,10,10,5,8,1,9736
1023,7,13A218,02,40161,3,1,0,01,8,8,9,9,8,10,10,9,8,10,8,9,1,8,8,8,9,9,2,2,1,0,1,8,9,9,8,8,3,5,10,8,8,8,7,1,19473
1023,6,12B211,02,40191,2,1,0,01,10,10,9,10,10,10,9,8,5,9,9,8,0,8,7,7,5,5,2,3,3,0,1,8,10,10,9,9,9,5,9,9,9,9,9,1,5323
1023,6,12B211,02,40191,1,1,0,02,8,7,8,8,8,9,9,10,10,8,9,9,1,8,10,8,10,8,0,0,1,0,0,8,9,9,10,8,8,6,10,10,9,8,9,1,10647
1023,6,12B211,02,40191,4,1,0,01,8,8,8,8,10,10,9,9,9,10,9,9,0,8,9,9,9,8,2,1,1,0,0,10,10,9,9,9,9,9,9,10,10,9,9,1,10647
1023,2,12A225,02,40214,2,1,0,01,10,10,10,9,8,8,10,10,8,8,7,9,2,10,10,10,10,10,0,0,0,0,0,8,8,10,10,10,10,6,10,9,9,10,10,1,7840
1023,2,12A225,02,40214,3,1,0,01,7,6,7,8,8,8,9,8,9,8,6,7,3,8,8,9,8,9,1,2,0,0,0,7,7,7,8,8,5,5,7,7,6,5,6,1,15680
1023,2,11A225,02,40218,4,1,0,01,10,9,9,9,9,10,9,10,9,9,9,9,0,9,9,8,10,9,0,0,2,0,0,9,9,9,10,8,9,5,10,9,9,9,9,1,7635
1023,2,11A225,02,40218,3,1,0,01,10,10,10,8,10,10,10,10,10,10,5,8,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,8,5,10,10,10,5,10,10,1,30539
1023,6,11B211,02,40255,2,1,0,02,10,10,10,10,10,10,10,10,10,8,7,8,2,10,10,8,8,8,0,0,0,0,0,9,9,10,10,8,10,5,10,10,10,7,10,1,23753
1023,6,11B211,02,40255,3,1,2,01,6,7,8,7,6,7,8,8,8,8,5,7,10,8,7,8,8,7,1,2,2,2,3,8,5,9,8,7,10,0,10,7,8,5,5,1,5938
1023,6,11B211,02,40255,1,1,1,01,9,8,9,10,10,10,10,10,10,10,10,10,0,9,9,9,10,10,0,1,0,0,0,10,10,10,10,10,10,8,10,9,9,9,10,1,11876
1023,8,11A217,02,40313,3,1,1,01,8,9,10,10,10,7,9,8,8,10,8,10,4,8,7,8,10,8,0,2,0,0,0,8,10,8,8,9,7,0,8,7,8,8,8,1,6839
1023,8,11A217,02,40313,1,1,0,01,10,10,10,8,10,10,10,10,9,9,8,8,5,9,8,10,9,8,0,2,0,0,0,8,10,8,8,8,7,0,10,9,7,7,8,1,6839
1023,4,13A223,02,40336,2,1,0,01,8,9,10,9,10,7,8,10,9,9,10,10,7,7,6,8,10,8,3,3,1,0,0,10,8,8,8,8,7,0,10,7,8,5,5,1,14815
1023,4,13A223,02,40336,4,1,0,01,8,7,8,8,8,8,9,9,9,9,6,9,7,4,8,7,7,7,5,2,2,2,2,9,7,8,8,8,6,3,8,8,6,3,3,1,7407
1023,4,13A223,02,40336,3,1,0,01,10,7,10,10,10,9,9,8,10,10,10,10,3,7,5,6,10,8,2,5,4,0,0,7,10,10,8,8,6,5,10,10,10,8,8,1,7407
1023,4,13A223,02,40336,1,1,0,01,10,8,8,9,10,8,8,9,10,9,10,8,7,10,10,10,10,9,0,0,0,0,0,8,8,8,8,9,10,8,8,9,8,8,9,1,14815
1023,4,11A223,02,40368,1,1,0,02,10,10,9,10,10,8,10,10,10,10,10,8,2,10,8,8,10,8,0,0,0,0,0,8,8,8,10,10,10,7,10,10,10,8,8,1,19225
1023,4,11A223,02,40368,3,1,0,01,8,5,8,9,10,5,9,8,8,6,8,8,6,10,9,8,7,8,0,0,0,0,0,8,8,8,8,7,9,0,10,10,10,5,8,1,6408
1023,4,11A223,02,40368,4,1,0,02,9,9,10,10,10,8,10,9,9,10,8,8,2,10,9,8,8,9,0,0,1,0,0,8,10,10,9,8,10,5,10,8,8,8,8,1,12817
1023,4,11A223,02,40368,2,1,0,02,7,7,8,7,10,5,8,5,8,8,6,8,5,7,8,6,10,8,3,1,3,0,0,8,7,7,8,8,8,5,8,8,6,5,6,1,12817
1023,8,12A217,02,40375,1,1,0,01,9,9,8,10,10,9,10,10,8,10,10,8,0,8,10,10,10,9,0,0,0,0,0,9,9,10,9,10,8,4,10,10,8,5,10,1,12845
1023,8,12A217,02,40375,4,1,0,01,8,8,7,5,10,10,10,10,10,10,8,7,5,10,9,9,10,9,0,0,0,0,0,10,10,8,9,8,9,5,9,10,8,5,5,1,6422
1023,1,12A226,02,40377,2,1,0,02,8,7,7,8,8,8,9,9,9,8,8,9,3,9,8,8,8,8,1,2,1,2,2,9,9,8,9,8,8,5,9,9,9,7,5,1,12041
1023,1,12A226,02,40377,4,1,0,03,9,9,10,10,8,9,10,10,10,10,5,7,3,8,8,6,6,10,1,1,3,3,0,7,9,7,9,10,6,6,10,8,9,8,8,1,30102
1023,1,12A226,02,40377,1,1,0,02,9,9,8,8,8,9,8,8,8,8,8,8,1,8,8,8,8,8,1,1,2,2,1,9,9,8,8,8,8,5,8,8,8,6,8,1,12041
1023,5,12B212,02,40382,1,1,0,01,9,8,9,10,10,10,10,9,9,10,7,9,0,9,9,8,10,9,1,1,2,0,0,9,9,9,9,9,8,5,10,9,8,9,8,1,7484
1023,5,12B212,02,40382,4,1,0,01,8,7,8,8,7,9,9,10,8,8,5,8,5,10,10,9,9,9,0,0,0,0,0,8,9,8,8,8,7,7,9,8,8,7,7,1,14969
1023,5,12B212,02,40382,2,1,0,02,10,10,9,9,10,10,10,10,10,9,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,7,10,10,10,10,10,1,22453
1023,7,12A218,03,40082,1,1,0,02,10,10,10,10,9,10,10,10,9,10,10,9,4,10,9,10,9,9,0,1,0,1,1,9,10,10,10,9,9,5,9,10,9,10,5,1,41601
1023,7,12A218,03,40082,3,1,0,01,8,7,10,9,9,10,10,10,10,10,7,9,9,6,6,8,6,6,4,4,2,4,2,9,7,9,8,9,7,4,10,9,10,10,8,1,10400
1023,7,12A218,03,40082,4,1,0,01,9,9,9,10,9,10,9,10,9,9,8,9,0,10,9,10,9,9,0,1,0,0,0,9,9,8,9,10,10,6,9,10,9,8,7,1,20801
1023,3,12A224,03,40132,3,1,0,01,9,10,9,9,9,8,9,10,9,9,10,9,0,10,8,9,9,9,0,1,0,1,0,9,10,9,9,8,9,6,9,9,8,9,9,1,34446
1023,3,12A224,03,40132,4,1,0,03,9,8,10,9,9,9,8,9,9,8,7,9,1,8,9,10,9,9,1,1,0,1,0,9,9,10,9,10,9,8,10,8,8,9,7,1,45928
1023,3,12A224,03,40132,2,1,0,02,7,9,10,10,10,10,9,9,9,9,8,10,1,10,10,9,10,9,0,0,1,0,1,9,7,8,9,9,9,7,9,8,9,8,7,1,22964
1023,3,12A224,03,40132,1,1,0,01,9,9,9,10,10,10,10,10,8,9,7,9,5,8,8,7,8,8,1,2,2,1,1,9,9,10,10,10,9,6,9,8,8,9,7,1,11482
1023,5,11B212,03,40192,1,1,1,01,8,8,9,8,10,9,9,9,10,9,6,9,3,8,8,7,7,9,0,2,2,2,1,7,9,8,10,8,5,6,5,9,9,7,6,1,46908
1023,5,11B212,03,40192,4,1,0,01,8,7,8,8,9,8,9,8,7,8,8,9,4,10,9,10,8,9,0,1,0,0,1,8,9,8,8,9,8,6,8,8,8,8,8,1,23454
1023,5,11B212,03,40192,3,1,0,03,9,6,10,10,10,10,10,10,10,9,8,10,0,10,10,10,10,9,0,0,0,0,1,9,9,10,9,8,5,10,9,10,9,5,5,1,93815
1023,5,11B212,03,40192,2,1,0,01,7,8,8,8,9,9,8,9,9,9,8,8,3,6,4,8,7,8,2,1,2,1,2,8,9,8,9,8,7,7,7,7,7,8,8,1,23454
1023,2,12A225,03,40242,2,1,0,05,10,8,7,10,10,9,10,10,10,10,8,9,1,10,9,9,9,9,0,1,0,1,1,10,10,10,7,10,7,8,10,10,8,10,8,1,39725
1023,2,12A225,03,40242,1,1,0,02,8,8,7,9,10,10,9,10,9,10,10,9,0,9,10,9,10,10,1,0,1,0,0,8,10,10,10,10,9,6,10,9,9,10,10,1,15890
1023,2,12A225,03,40242,4,1,0,03,8,9,10,9,9,10,9,9,9,9,8,9,0,9,9,8,9,9,0,1,1,0,1,9,10,7,9,9,8,7,9,8,8,9,8,1,23835
1023,2,12A225,03,40242,3,1,0,02,9,8,8,9,9,10,8,9,7,8,9,8,2,8,9,8,9,8,0,0,1,1,0,8,10,8,9,9,7,5,8,8,8,9,7,1,15890
1023,6,12B211,03,40249,4,1,0,01,9,9,8,9,10,9,10,9,9,10,9,9,1,9,10,9,10,9,1,0,0,0,1,9,9,10,10,9,9,6,9,9,8,9,9,1,24076
1023,6,12B211,03,40249,2,1,0,01,10,10,9,10,8,9,10,9,10,8,7,10,0,9,10,9,9,10,0,0,1,0,0,9,10,9,9,10,9,10,9,9,9,10,7,1,16051
1023,6,12B211,03,40249,3,1,1,01,10,10,9,10,9,10,10,9,10,10,9,10,1,9,9,9,9,9,0,1,0,0,1,9,9,8,9,9,10,9,9,8,9,9,8,1,32102
1023,6,12B211,03,40249,1,1,2,01,8,8,9,9,10,10,10,10,9,9,10,10,0,9,10,9,10,9,1,0,0,0,0,9,10,9,10,9,10,9,10,9,9,9,9,1,8025
1023,1,11A226,03,40270,3,1,0,01,9,8,8,8,9,10,9,10,8,9,10,9,0,9,9,9,9,9,1,1,1,0,1,9,9,9,10,8,9,7,10,10,9,9,9,1,7161
1023,1,11A226,03,40270,4,1,0,01,10,10,10,10,9,10,10,9,6,10,8,10,0,8,9,9,9,9,0,1,1,0,1,10,5,10,10,9,7,3,9,10,6,9,7,1,14323
1023,1,11A226,03,40270,2,1,0,01,8,6,9,7,8,8,9,8,9,9,8,9,2,8,9,8,7,10,0,0,1,2,0,8,8,9,10,9,8,6,7,9,8,6,4,1,7161
1023,1,11A226,03,40270,1,1,0,02,8,9,9,10,9,10,9,9,9,10,9,9,0,9,9,9,9,10,1,0,1,0,0,8,9,9,10,9,6,6,8,8,8,9,8,1,14323
1023,4,13A223,03,40290,2,1,0,02,9,10,10,10,10,9,9,10,10,8,8,9,1,10,10,10,8,9,0,0,0,1,1,8,10,10,9,10,8,7,10,9,8,8,7,1,23761
1023,4,13A223,03,40290,3,1,0,01,7,8,9,8,8,8,8,9,8,9,10,8,4,8,7,8,8,8,1,2,1,1,2,7,6,9,9,7,7,7,8,7,8,7,8,1,11880
1023,4,13A223,03,40290,4,1,0,02,9,8,9,10,10,9,9,9,9,10,8,9,0,9,8,9,10,9,0,0,1,0,0,9,10,9,10,9,8,7,10,10,9,9,8,1,23761
1023,8,12A217,03,40295,3,1,1,01,7,6,10,9,10,9,10,9,10,9,8,8,1,9,9,8,9,9,0,1,0,0,1,8,9,8,10,9,9,5,9,7,8,7,5,1,7841
1023,8,12A217,03,40295,2,1,0,01,7,6,8,7,8,6,8,8,8,8,10,9,2,9,8,7,6,7,1,2,1,1,2,6,7,7,6,8,7,7,6,5,7,7,7,1,7841
1023,8,12A217,03,40295,1,1,0,03,8,9,8,9,9,10,9,9,10,9,7,8,1,8,9,10,9,8,1,0,0,1,0,9,8,9,9,10,9,6,10,9,9,7,7,1,23523
1023,8,12A217,03,40295,4,1,0,01,9,9,9,8,10,9,8,9,10,10,10,10,0,10,9,9,8,9,0,1,0,0,1,9,9,10,10,9,8,9,10,9,9,10,7,1,15682
1023,5,13B212,03,40304,4,1,0,01,10,10,9,10,10,10,10,10,10,10,10,9,0,10,10,10,10,10,0,0,0,0,0,9,10,10,10,10,10,8,10,9,10,10,10,1,28465
1023,5,13B212,03,40304,1,1,0,01,8,8,9,10,10,9,9,9,10,10,8,9,8,9,10,5,9,9,1,0,1,0,1,9,9,10,10,9,9,8,9,8,9,7,7,1,9488
1023,5,13B212,03,40304,2,1,0,04,8,9,9,9,10,9,9,10,9,8,6,10,0,9,8,9,10,9,0,1,0,0,0,9,9,8,10,9,10,7,8,9,8,10,9,1,37953
1023,5,13B212,03,40304,3,1,0,04,7,8,8,10,10,7,10,8,6,9,10,9,0,8,8,7,9,8,1,0,2,1,1,6,7,8,9,7,10,7,9,8,9,7,8,1,37953
1023,1,13A226,03,40354,1,1,0,01,8,9,8,9,9,9,9,8,9,9,0,8,0,8,8,9,8,9,0,0,0,0,0,8,7,9,9,9,9,7,9,9,9,9,8,1,22340
1023,1,13A226,03,40354,3,1,0,01,9,10,9,8,9,8,9,8,9,8,9,9,0,8,9,8,9,9,1,1,2,1,1,8,9,9,9,10,7,9,8,10,9,9,7,1,44680
1023,1,13A226,03,40354,4,1,0,01,10,10,10,10,10,10,10,10,10,10,2,10,0,10,10,10,8,10,0,0,0,0,0,9,9,10,5,10,10,5,8,8,10,4,4,1,11170
1023,1,13A226,03,40354,2,1,0,01,8,5,9,9,10,10,10,10,10,10,0,10,3,9,7,7,9,9,0,2,2,0,0,8,10,10,10,10,10,6,10,10,10,7,2,1,11170
1023,3,11A224,04,40102,4,1,0,03,10,10,8,8,10,8,7,8,9,8,8,7,10,10,8,10,8,8,0,0,0,2,0,9,10,10,8,10,8,9,8,9,8,9,7,1,21874
1023,3,11A224,04,40102,3,1,0,03,8,6,9,8,10,10,9,10,10,10,10,10,4,9,7,6,8,8,0,3,4,2,0,8,9,8,7,9,6,4,8,6,8,5,10,1,29165
1023,3,11A224,04,40102,2,1,0,03,9,9,10,7,10,8,10,9,8,9,9,7,8,8,7,8,8,9,2,3,1,2,1,8,8,9,8,8,6,5,9,8,7,9,8,1,21874
1023,7,11A218,04,40136,2,1,0,02,9,2,10,9,10,10,8,9,10,10,0,10,10,6,6,6,10,5,4,3,3,0,4,8,8,9,7,10,3,8,9,7,8,5,9,1,20582
1023,7,11A218,04,40136,3,1,0,01,9,10,10,7,10,7,10,10,10,8,5,9,6,4,6,4,7,6,5,4,3,2,4,8,5,9,7,9,5,5,10,7,10,4,2,1,20582
1023,7,11A218,04,40136,4,1,0,02,8,6,9,8,9,8,8,9,8,8,8,8,5,5,3,5,7,6,5,6,5,2,3,8,8,7,8,8,2,5,9,8,7,8,6,1,27443
1023,7,11A218,04,40136,1,1,0,03,9,8,9,8,10,8,10,10,10,10,10,10,1,4,6,6,7,7,5,4,4,2,1,10,10,10,10,10,9,9,9,8,8,8,7,1,13721
1023,5,12B212,04,40191,2,1,0,01,7,8,8,7,9,8,7,7,8,7,8,7,6,7,7,6,6,7,3,2,3,3,3,7,7,8,7,7,7,5,7,8,8,6,5,1,8744
1023,5,12B212,04,40191,4,1,0,02,8,8,9,8,10,9,10,10,10,10,10,10,0,6,6,5,8,9,3,4,4,1,1,9,4,9,8,8,5,2,9,8,9,3,3,1,17488
1023,5,12B212,04,40191,3,1,2,01,7,9,6,6,10,10,10,10,9,9,10,8,9,7,6,7,5,9,2,4,2,5,1,0,7,9,10,6,8,8,10,10,10,10,5,1,17488
1023,5,12B212,04,40191,1,1,0,02,9,9,9,8,9,9,9,9,9,8,10,8,8,9,8,8,8,8,0,1,2,1,0,9,8,10,9,9,9,8,8,10,10,9,5,1,17488
1023,6,13B211,04,40194,2,1,0,01,10,10,10,10,10,10,10,8,10,0,0,10,0,10,5,9,10,10,0,2,1,0,0,10,10,10,10,10,10,0,10,10,10,0,10,1,27082
1023,6,13B211,04,40194,3,1,0,03,8,7,7,8,7,8,7,8,8,8,8,7,5,8,8,9,8,8,2,2,1,2,0,8,8,7,8,8,6,4,8,7,7,5,4,1,27082
1023,6,13B211,04,40194,1,1,0,02,10,10,9,10,10,10,10,10,9,8,10,10,2,8,10,10,10,10,0,0,0,0,0,8,8,9,9,6,9,4,10,9,10,4,7,1,18055
1023,6,13B211,04,40194,4,1,0,01,7,7,7,7,7,8,8,8,7,8,9,8,8,8,8,7,8,8,0,0,2,0,0,8,7,8,8,7,8,6,8,9,9,6,6,1,27082
1023,2,12A225,04,40216,4,1,0,03,10,9,10,10,10,10,10,9,9,10,8,8,4,9,7,5,8,10,1,3,5,0,0,10,10,10,9,10,5,9,9,10,10,10,9,1,21032
