CD,PER,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,RFC_ENT,RFC_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,DIASEM,HORA,R_PRE_MOD,R_DEF_MOD,TIPO,FACTOR
14,1022,001,7,276-1,0101206,14,12A204,01,40005,0061,2,1,0,00,03/10/2022,00,05/10/2022,1,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,9793
14,1022,001,7,276-1,0101206,14,12A204,01,40005,0141,3,1,0,00,03/10/2022,00,05/10/2022,1,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,9793
14,1022,001,7,276-1,0101206,14,12A204,01,40005,0096,4,1,0,00,03/10/2022,00,05/10/2022,1,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,9793
14,1022,001,7,276-1,0101206,14,12A204,01,40005,0029,1,1,0,00,03/10/2022,00,05/10/2022,1,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,9793
14,1022,001,3,380-6,0101841,14,11A218,01,40029,0088,4,1,0,00,14/10/2022,00,17/10/2022,1,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,7775
14,1022,001,3,380-6,0101841,14,11A218,01,40029,0100,3,1,0,00,10/10/2022,00,13/10/2022,1,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,7775
14,1022,001,3,380-6,0101841,14,11A218,01,40029,0025,1,1,0,00,12/10/2022,00,17/10/2022,1,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,00,1,7775
14,1022,001,3,380-6,0101841,14,11A218,01,40029,0032,2,1,0,00,14/10/2022,00,21/10/2022,2,-,-,07,1, , ,01,04,-,07,00,00,-, ,00,00,1,7775
14,1022,001,3,216-A,0100724,14,12A218,01,40095,0086,3,1,0,00,06/10/2022,00,08/10/2022,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,6937
14,1022,001,3,216-A,0100724,14,12A218,01,40095,0060,2,1,0,00,06/10/2022,00,08/10/2022,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,6937
14,1022,001,3,216-A,0100724,14,12A218,01,40095,0023,1,1,0,00,04/10/2022,00,05/10/2022,1,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,6937
14,1022,001,3,216-A,0100724,14,12A218,01,40095,0078,4,1,0,00,06/10/2022,00,08/10/2022,1,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,6937
14,1022,001,6,285-0,0101288,14,12A205,01,40165,0074,4,1,0,00,07/10/2022,00,21/10/2022,2,-,-,03,1, , ,02,03,-,03,00,00,-, ,00,00,1,7839
14,1022,001,6,285-0,0101288,14,12A205,01,40165,0053,3,1,0,00,07/10/2022,00,21/10/2022,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,7839
14,1022,001,6,285-0,0101288,14,12A205,01,40165,0026,2,1,0,00,05/10/2022,00,21/10/2022,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,7839
14,1022,001,6,285-0,0101288,14,12A205,01,40165,0003,1,1,0,00,05/10/2022,00,21/10/2022,2,-,-,03,1, , ,03,02,-,03,00,00,-, ,00,00,1,7839
14,1022,001,2,271-9,0101178,14,12B211,01,40188,0048,2,1,0,00,14/10/2022,00,21/10/2022,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,00,1,7669
14,1022,001,2,271-9,0101178,14,12B211,01,40188,0034,4,1,0,00,07/10/2022,00,21/10/2022,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,00,1,7669
14,1022,001,2,271-9,0101178,14,12B211,01,40188,0109,1,1,0,00,14/10/2022,00,21/10/2022,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,7669
14,1022,001,2,271-9,0101178,14,12B211,01,40188,0080,3,1,0,00,07/10/2022,00,21/10/2022,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,7669
14,1022,001,5,309-8,0101432,14,13A206,01,40294,0072,2,1,0,07,21/10/2022,07,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
14,1022,001,5,309-8,0101432,14,13A206,01,40294,0104,3,1,0,00,10/10/2022,00,13/10/2022,1,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,00,1,9087
14,1022,001,5,309-8,0101432,14,13A206,01,40294,0044,4,1,0,00,03/10/2022,00,05/10/2022,1,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,9087
14,1022,001,5,309-8,0101432,14,13A206,01,40294,0019,1,1,0,07,21/10/2022,07,24/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
14,1022,001,5,359-6,0101717,14,11A206,01,40324,0016,4,1,0,00,05/10/2022,00,08/10/2022,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,6915
14,1022,001,5,359-6,0101717,14,11A206,01,40324,0065,3,1,0,00,05/10/2022,00,08/10/2022,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,6915
14,1022,001,5,359-6,0101717,14,11A206,01,40324,0108,2,1,0,00,05/10/2022,00,08/10/2022,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,6915
14,1022,001,5,359-6,0101717,14,11A206,01,40324,0080,1,1,0,00,05/10/2022,00,08/10/2022,1,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,00,1,6915
14,1022,001,1,140-5,0100459,14,11B212,01,40350,0062,3,1,0,00,10/10/2022,00,11/10/2022,2,-,-,06,1, , ,01,02,-,06,00,00,-, ,00,00,1,7250
14,1022,001,1,140-5,0100459,14,11B212,01,40350,0042,2,1,0,00,10/10/2022,00,11/10/2022,1,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,00,1,7250
14,1022,001,1,140-5,0100459,14,11B212,01,40350,0086,4,1,0,00,10/10/2022,00,13/10/2022,1,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,00,1,7250
14,1022,001,1,140-5,0100459,14,11B212,01,40350,0021,1,1,0,00,06/10/2022,00,08/10/2022,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7250
14,1022,001,1,373-6,0101786,14,13B212,01,40355,0042,4,1,0,00,20/10/2022,00,21/10/2022,1,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,00,1,9703
14,1022,001,1,373-6,0101786,14,13B212,01,40355,0075,3,1,0,00,12/10/2022,00,17/10/2022,2,-,-,05,1, , ,01,02,-,05,00,00,-, ,00,00,1,9703
14,1022,001,1,373-6,0101786,14,13B212,01,40355,0045,2,1,0,00,17/10/2022,00,17/10/2022,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,9703
14,1022,001,1,373-6,0101786,14,13B212,01,40355,0090,1,1,0,00,17/10/2022,00,17/10/2022,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,9703
14,1022,001,8,325-7,0101517,14,11A203,01,40387,0098,4,1,0,00,10/10/2022,00,13/10/2022,1,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,00,1,7744
14,1022,001,8,325-7,0101517,14,11A203,01,40387,0069,3,1,0,00,10/10/2022,00,11/10/2022,2,-,-,06,1, , ,01,01,-,06,00,00,-, ,00,00,1,7744
14,1022,001,8,325-7,0101517,14,11A203,01,40387,0044,2,1,0,00,10/10/2022,00,11/10/2022,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,7744
14,1022,001,8,325-7,0101517,14,11A203,01,40387,0020,1,1,0,00,10/10/2022,00,11/10/2022,1,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,7744
14,1022,001,4,056-8,0100162,14,12A217,01,40411,0098,3,1,0,07,21/10/2022,07,24/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
14,1022,001,4,056-8,0100162,14,12A217,01,40411,0044,1,1,0,00,04/10/2022,00,05/10/2022,1,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,00,1,6359
14,1022,001,4,056-8,0100162,14,12A217,01,40411,0070,2,1,0,00,04/10/2022,00,05/10/2022,1,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,6359
14,1022,001,4,056-8,0100162,14,12A217,01,40411,0017,4,1,0,00,04/10/2022,00,05/10/2022,1,-,-,03,1, , ,03,03,-,03,00,00,-, ,00,00,1,6359
14,1022,001,8,333-1,0101610,14,12A203,01,40419,0019,1,1,0,00,07/10/2022,00,08/10/2022,1,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,8440
14,1022,001,8,333-1,0101610,14,12A203,01,40419,0073,3,1,0,00,07/10/2022,00,08/10/2022,2,-,-,06,1, , ,01,01,-,06,00,00,-, ,00,00,1,8440
14,1022,001,8,333-1,0101610,14,12A203,01,40419,0096,4,1,0,00,07/10/2022,00,08/10/2022,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,00,1,8440
14,1022,001,8,333-1,0101610,14,12A203,01,40419,0046,2,1,0,00,07/10/2022,00,08/10/2022,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,8440
21,1022,004,7,590-2,0206203,21,11A204,02,40034,0075,4,1,0,00,13/10/2022,00,17/10/2022,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,00,1,7572
21,1022,004,7,590-2,0206203,21,11A204,02,40034,0106,1,1,0,00,18/10/2022,00,21/10/2022,1,-,-,05,1, , ,03,03,-,05,00,00,-, ,00,00,1,7572
21,1022,004,7,590-2,0206203,21,11A204,02,40034,0036,2,1,0,03,21/10/2022,03,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
21,1022,004,7,590-2,0206203,21,11A204,02,40034,0006,3,1,0,00,13/10/2022,00,17/10/2022,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,7572
21,1022,004,7,042-2,0203274,21,13A204,02,40099,0066,2,1,0,00,19/10/2022,00,21/10/2022,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,18354
21,1022,004,7,042-2,0203274,21,13A204,02,40099,0153,4,1,0,00,18/10/2022,00,20/10/2022,1,-,-,09,1, , ,03,03,-,09,00,00,-, ,00,00,1,18354
21,1022,004,7,042-2,0203274,21,13A204,02,40099,0129,3,1,0,00,18/10/2022,00,20/10/2022,1,-,-,04,1, , ,02,02,-,04,00,00,-, ,15,15,1,0
21,1022,004,7,042-2,0203274,21,13A204,02,40099,0001,1,1,0,07,14/10/2022,07,17/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
21,1022,004,3,182-5,0203852,21,11A218,02,40124,0007,4,1,0,00,17/10/2022,00,21/10/2022,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,8827
21,1022,004,3,182-5,0203852,21,11A218,02,40124,0127,3,1,0,00,16/10/2022,00,17/10/2022,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,8827
21,1022,004,3,182-5,0203852,21,11A218,02,40124,0088,2,1,0,07,19/10/2022,07,20/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
21,1022,004,3,182-5,0203852,21,11A218,02,40124,0103,1,1,0,07,19/10/2022,07,20/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
21,1022,004,3,796-6,0206912,21,13A218,02,40161,0049,2,1,0,00,10/10/2022,00,13/10/2022,1,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,9749
21,1022,004,3,796-6,0206912,21,13A218,02,40161,0108,4,1,0,03,21/10/2022,03,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
21,1022,004,3,796-6,0206912,21,13A218,02,40161,0082,3,1,0,00,11/10/2022,00,21/10/2022,1,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,00,1,9749
21,1022,004,3,796-6,0206912,21,13A218,02,40161,0014,1,1,0,00,12/10/2022,00,13/10/2022,2,-,-,04,1, , ,03,03,-,04,00,00,-, ,00,00,1,9749
21,1022,004,2,018-9,0203200,21,12B211,02,40191,0072,2,1,0,07,17/10/2022,07,17/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
21,1022,004,2,018-9,0203200,21,12B211,02,40191,0096,3,1,0,00,15/10/2022,00,17/10/2022,1,-,-,02,1, , ,01,01,-,02,00,02,-, ,00,00,1,5191
21,1022,004,2,018-9,0203200,21,12B211,02,40191,0053,4,1,0,00,06/10/2022,00,07/10/2022,1,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,5191
21,1022,004,2,018-9,0203200,21,12B211,02,40191,0008,1,1,0,03,20/10/2022,03,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
21,1022,004,2,557-A,0206006,21,11B211,02,40255,0098,3,1,1,00,04/10/2022,00,07/10/2022,1,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,5085
21,1022,004,2,557-A,0206006,21,11B211,02,40255,0009,1,1,0,00,04/10/2022,00,07/10/2022,1,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,5085
21,1022,004,2,557-A,0206006,21,11B211,02,40255,0143,4,1,0,00,06/10/2022,00,10/10/2022,1,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,5085
21,1022,004,2,557-A,0206006,21,11B211,02,40255,0055,2,1,0,00,06/10/2022,00,10/10/2022,1,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,5085
21,1022,004,6,342-7,0204719,21,12A205,02,40259,0057,2,1,0,00,12/10/2022,00,20/10/2022,1,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,6922
21,1022,004,6,342-7,0204719,21,12A205,02,40259,0085,3,1,0,00,12/10/2022,00,14/10/2022,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,6922
21,1022,004,6,342-7,0204719,21,12A205,02,40259,0010,1,1,0,00,12/10/2022,00,14/10/2022,1,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,6922
21,1022,004,6,342-7,0204719,21,12A205,02,40259,0108,4,1,0,00,16/10/2022,00,17/10/2022,1,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,6922
21,1022,004,6,177-4,0203827,21,11A205,02,40260,0062,2,1,0,00,11/10/2022,00,13/10/2022,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,00,1,7717
21,1022,004,6,177-4,0203827,21,11A205,02,40260,0019,1,1,1,00,05/10/2022,00,07/10/2022,1,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,00,1,7717
21,1022,004,6,177-4,0203827,21,11A205,02,40260,0170,4,1,0,00,06/10/2022,00,10/10/2022,1,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7717
21,1022,004,6,177-4,0203827,21,11A205,02,40260,0105,3,1,0,00,05/10/2022,00,07/10/2022,1,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7717
21,1022,004,4,285-7,0204201,21,11A217,02,40313,0035,1,1,0,03,20/10/2022,03,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
21,1022,004,4,285-7,0204201,21,11A217,02,40313,0071,2,1,0,07,17/10/2022,07,20/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
21,1022,004,4,285-7,0204201,21,11A217,02,40313,0138,4,1,0,00,16/10/2022,00,17/10/2022,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7030
21,1022,004,4,285-7,0204201,21,11A217,02,40313,0105,3,1,0,00,09/10/2022,00,12/10/2022,2,-,-,07,1, , ,03,03,-,07,00,00,-, ,00,00,1,7030
21,1022,004,8,583-2,0206143,21,13A203,02,40349,0043,2,1,0,06,20/10/2022,06,20/10/2022,1,-,-, , , , , , ,-, , , ,-, ,06,06,1,0
21,1022,004,8,583-2,0206143,21,13A203,02,40349,0072,1,1,1,00,19/10/2022,00,21/10/2022,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,15,15,1,0
21,1022,004,8,583-2,0206143,21,13A203,02,40349,0003,3,1,0,00,16/10/2022,00,17/10/2022,1,-,-,04,1, , ,02,04,-,04,00,00,-, ,00,00,1,8509
21,1022,004,8,583-2,0206143,21,13A203,02,40349,0096,4,1,0,00,12/10/2022,00,13/10/2022,1,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,8509
21,1022,004,4,145-4,0203576,21,12A217,02,40375,0068,2,1,0,00,15/10/2022,00,17/10/2022,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,6262
21,1022,004,4,145-4,0203576,21,12A217,02,40375,0038,1,1,0,00,10/10/2022,00,12/10/2022,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,00,1,6262
21,1022,004,4,145-4,0203576,21,12A217,02,40375,0099,3,1,0,06,14/10/2022,06,17/10/2022,1,-,-, , , , , , ,-, , , ,-, ,06,06,1,0
21,1022,004,4,145-4,0203576,21,12A217,02,40375,0022,4,1,0,00,06/10/2022,00,07/10/2022,1,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,6262
21,1022,004,8,425-1,0205394,21,11A203,02,40381,0067,1,1,0,00,09/10/2022,00,10/10/2022,2,-,-,08,1, , ,02,02,-,08,00,00,-, ,00,00,1,8396
21,1022,004,8,425-1,0205394,21,11A203,02,40381,0040,4,1,0,00,07/10/2022,00,10/10/2022,1,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,00,1,8396
21,1022,004,8,425-1,0205394,21,11A203,02,40381,0007,3,1,0,00,09/10/2022,00,10/10/2022,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,8396
21,1022,004,8,425-1,0205394,21,11A203,02,40381,0125,2,1,1,00,09/10/2022,00,10/10/2022,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,8396
21,1022,004,1,325-3,0204579,21,12B212,02,40382,0036,1,1,0,03,20/10/2022,03,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
21,1022,004,1,325-3,0204579,21,12B212,02,40382,0119,4,1,0,00,07/10/2022,00,10/10/2022,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,00,1,7167
21,1022,004,1,325-3,0204579,21,12B212,02,40382,0123,3,1,0,06,14/10/2022,06,17/10/2022,1,-,-, , , , , , ,-, , , ,-, ,06,06,1,0
21,1022,004,1,325-3,0204579,21,12B212,02,40382,0087,2,1,0,00,05/10/2022,00,10/10/2022,1,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,00,1,7167
21,1022,004,5,045-6,0203289,21,12A206,02,40391,0021,4,1,0,10,07/10/2022,10,12/10/2022,1,-,-, , , , , , ,-, , , ,-, ,10,10,1,0
21,1022,004,5,045-6,0203289,21,12A206,02,40391,0186,3,1,0,07,19/10/2022,07,20/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
21,1022,004,5,045-6,0203289,21,12A206,02,40391,0069,1,1,0,00,07/10/2022,00,10/10/2022,1,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,00,1,16286
21,1022,004,5,045-6,0203289,21,12A206,02,40391,0125,2,1,0,00,09/10/2022,00,10/10/2022,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,16286
40,1022,003,7,225-2,0300150,40,12A204,03,40002,0138,1,1,0,07,21/10/2022,07,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
40,1022,003,7,225-2,0300150,40,12A204,03,40002,0034,4,1,0,07,21/10/2022,07,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
40,1022,003,7,225-2,0300150,40,12A204,03,40002,0095,3,1,1,00,13/10/2022,00,17/10/2022,1,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,6858
40,1022,003,7,225-2,0300150,40,12A204,03,40002,0082,2,1,0,00,17/10/2022,00,18/10/2022,1,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,6858
40,1022,003,3,435-2,0300613,40,12A218,03,40082,0051,4,1,0,00,10/10/2022,00,13/10/2022,1,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,00,1,10141
40,1022,003,3,435-2,0300613,40,12A218,03,40082,0156,3,1,0,00,10/10/2022,00,11/10/2022,1,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,10141
40,1022,003,3,435-2,0300613,40,12A218,03,40082,0085,1,1,0,00,11/10/2022,00,13/10/2022,1,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,00,1,10141
40,1022,003,3,435-2,0300613,40,12A218,03,40082,0115,2,1,0,00,17/10/2022,00,18/10/2022,1,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,00,1,10141
40,1022,003,6,224-8,0300147,40,12A205,03,40170,0030,4,1,0,00,18/10/2022,00,20/10/2022,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,9976
40,1022,003,6,224-8,0300147,40,12A205,03,40170,0064,3,1,0,00,20/10/2022,00,20/10/2022,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,9976
40,1022,003,6,224-8,0300147,40,12A205,03,40170,0093,1,1,0,00,13/10/2022,00,14/10/2022,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,9976
40,1022,003,6,224-8,0300147,40,12A205,03,40170,0148,2,1,0,00,07/10/2022,00,14/10/2022,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,9976
40,1022,003,1,472-3,0300677,40,11B212,03,40192,0097,4,1,0,00,12/10/2022,00,13/10/2022,1,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,7737
40,1022,003,1,472-3,0300677,40,11B212,03,40192,0125,1,1,0,00,18/10/2022,00,18/10/2022,1,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7737
40,1022,003,1,472-3,0300677,40,11B212,03,40192,0173,2,1,0,00,10/10/2022,00,11/10/2022,1,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,7737
40,1022,003,1,472-3,0300677,40,11B212,03,40192,0043,3,1,0,00,19/10/2022,00,20/10/2022,2,-,-,04,1, , ,03,03,-,04,00,00,-, ,00,00,1,7737
40,1022,003,2,394-1,0300495,40,12B211,03,40249,0040,1,1,0,00,12/10/2022,00,13/10/2022,1,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,00,1,7825
40,1022,003,2,394-1,0300495,40,12B211,03,40249,0061,2,1,0,00,05/10/2022,00,06/10/2022,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,7825
40,1022,003,2,394-1,0300495,40,12B211,03,40249,0091,3,1,0,00,11/10/2022,00,14/10/2022,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,7825
40,1022,003,2,394-1,0300495,40,12B211,03,40249,0016,4,1,0,00,05/10/2022,00,06/10/2022,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,00,1,7825
40,1022,003,8,378-2,0300435,40,13A203,03,40277,0027,4,1,0,00,03/10/2022,00,04/10/2022,2,-,-,04,1, , ,03,03,-,04,00,00,-, ,00,00,1,12533
40,1022,003,8,378-2,0300435,40,13A203,03,40277,0044,3,1,0,00,13/10/2022,00,17/10/2022,1,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,12533
40,1022,003,8,378-2,0300435,40,13A203,03,40277,0161,2,1,0,07,21/10/2022,07,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,07,07,1,0
40,1022,003,8,378-2,0300435,40,13A203,03,40277,0080,1,1,0,03,21/10/2022,03,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
40,1022,003,5,309-1,0300250,40,13A206,03,40283,0058,2,1,0,00,06/10/2022,00,08/10/2022,1,-,-,01, , , ,01,01,-,01,00,01,-, ,00,00,1,10389
40,1022,003,5,309-1,0300250,40,13A206,03,40283,0089,1,1,0,03,21/10/2022,03,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
40,1022,003,5,309-1,0300250,40,13A206,03,40283,0003,3,1,0,00,05/10/2022,00,06/10/2022,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,10389
40,1022,003,5,309-1,0300250,40,13A206,03,40283,0036,4,1,0,00,06/10/2022,00,08/10/2022,1,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,10389
40,1022,003,4,205-5,0300075,40,12A217,03,40295,0052,4,1,0,00,11/10/2022,00,13/10/2022,1,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7645
40,1022,003,4,205-5,0300075,40,12A217,03,40295,0025,3,1,0,00,18/10/2022,00,18/10/2022,1,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7645
40,1022,003,4,205-5,0300075,40,12A217,03,40295,0087,2,1,0,00,04/10/2022,00,05/10/2022,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,00,1,7645
40,1022,003,4,205-5,0300075,40,12A217,03,40295,0068,1,1,0,00,04/10/2022,00,05/10/2022,2,-,-,03,1, , ,03,03,-,03,00,00,-, ,00,00,1,7645
40,1022,003,1,199-8,0300040,40,13B212,03,40304,0054,1,1,0,00,07/10/2022,00,10/10/2022,1,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,9500
40,1022,003,1,199-8,0300040,40,13B212,03,40304,0089,2,1,0,00,06/10/2022,00,10/10/2022,1,-,-,04,1, , ,03,04,-,04,00,00,-, ,00,00,1,9500
40,1022,003,1,199-8,0300040,40,13B212,03,40304,0005,4,1,0,00,06/10/2022,00,10/10/2022,1,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,9500
40,1022,003,1,199-8,0300040,40,13B212,03,40304,0109,3,1,0,00,06/10/2022,00,10/10/2022,1,-,-,04,1, , ,03,04,-,04,00,00,-, ,00,00,1,9500
40,1022,003,5,316-1,0300272,40,11A206,03,40307,0111,4,1,0,00,03/10/2022,00,04/10/2022,2,-,-,06,1, , ,01,01,-,06,00,00,-, ,00,00,1,8119
40,1022,003,5,316-1,0300272,40,11A206,03,40307,0014,1,1,0,12,21/10/2022,12,21/10/2022,1,-,-, , , , , , ,-, , , ,-, ,12,12,1,0
40,1022,003,5,316-1,0300272,40,11A206,03,40307,0079,3,1,0,00,06/10/2022,00,10/10/2022,1,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,00,1,8119
40,1022,003,5,316-1,0300272,40,11A206,03,40307,0033,2,1,0,00,03/10/2022,00,04/10/2022,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,00,1,8119
28,1022,002,7,060-5,0400056,28,11A204,04,40085,0100,2,1,0,00,03/10/2022,00,05/10/2022,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,7109
28,1022,002,7,060-5,0400056,28,11A204,04,40085,0012,3,1,0,00,12/10/2022,00,14/10/2022,1,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,00,1,7109
28,1022,002,7,060-5,0400056,28,11A204,04,40085,0173,4,1,0,00,07/10/2022,00,14/10/2022,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,00,1,7109
28,1022,002,7,060-5,0400056,28,11A204,04,40085,0023,1,1,0,00,24/10/2022,00,24/10/2022,2,-,-,11,1, , ,11,11,-,11,00,00,-, ,00,00,1,7109
28,1022,002,5,127-0,0400265,28,12A206,04,40087,0074,4,1,0,15,05/10/2022,15,24/10/2022,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,15,15,1,0
28,1022,002,5,127-0,0400265,28,12A206,04,40087,0025,2,1,0,03,20/10/2022,03,24/10/2022,2,-,-, , , , , , ,-, , , ,-, ,03,03,1,0
