"PER","N_ENT","FOL","ENT","CON","V_SEL","N_HOG","H_MUD","N_REN","P1","P2","P3_1","P3_2","P3_3","P3_4","P3_5","P3_6","P3_7","P3_8","P3_9","P3_10","P3_11","P4_1","P4_2","P4_3","P4_4","P4_5","P4_6","P4_7","P4_8","P4_9","P4_10","P5_1","P5_2","P5_3","P5_4","P5_5","P5_6","P5_7","P5_8","P5_9","P5_10","P5_11","P5_12","TIPO","FAC_MOD"
"1021","6","12B191","09","40314","2","1","0","02",8,8,10,9,9,9,10,9,8,9,8,10,4,9,9,8,9,9,1,1,2,1,1,8,8,10,9,9,8,6,9,9,8,8,8,1,19811
"1021","2","12A205","09","40349","3","1","0","02",6,8,7,7,10,9,8,10,5,10,2,5,6,8,5,9,9,7,1,4,0,0,0,6,10,10,8,10,5,3,8,9,10,8,6,1,22651
"1021","2","12A205","09","40349","2","1","0","01",6,6,6,7,7,8,8,8,7,10,8,7,7,8,10,7,8,8,0,0,2,0,0,7,9,8,8,7,7,6,8,10,9,7,7,1,22651
"1021","2","12A205","09","40349","1","1","0","01",8,7,9,8,10,9,8,9,10,10,6,8,3,5,4,5,8,5,5,5,4,2,2,8,8,7,9,8,7,4,7,8,7,7,8,1,15100
"1021","2","12A205","09","40349","4","1","0","03",8,8,10,10,10,10,10,10,10,10,10,10,0,8,7,8,8,9,0,2,2,2,0,9,8,9,9,9,5,8,9,9,9,9,8,1,22651
"1021","6","12B191","09","40359","1","1","0","01",7,7,7,7,6,6,6,6,6,6,10,6,5,5,6,5,5,6,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,1,29221
"1021","6","12B191","09","40359","4","1","0","03",10,10,10,10,10,10,9,9,9,9,9,9,0,9,9,9,10,9,0,0,0,0,0,9,9,8,8,9,9,6,9,9,8,7,6,1,29221
"1021","6","12B191","09","40359","3","1","0","01",9,8,9,8,8,9,8,8,8,8,7,8,0,0,9,9,9,9,4,0,0,0,0,8,9,8,8,8,8,6,9,8,8,7,6,1,19481
"1021","2","12A205","09","40398","4","1","0","01",10,8,10,10,10,10,10,10,10,10,8,10,5,9,9,9,9,9,1,1,1,1,1,9,10,10,10,10,10,0,10,8,5,7,7,1,14211
"1021","2","12A205","09","40398","3","1","0","01",10,10,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,0,10,10,5,10,10,1,14211
"1021","2","12A205","09","40398","1","1","0","03",10,9,10,10,10,8,10,10,8,10,9,10,5,5,6,6,10,6,4,0,3,0,0,9,10,10,9,10,6,5,9,10,6,4,8,1,21317
"1021","2","11A205","09","40399","4","1","0","01",7,7,8,8,8,8,10,9,6,9,9,9,5,8,8,7,8,8,2,2,3,2,2,8,8,10,8,8,8,6,8,8,8,7,9,1,7252
"1021","2","11A205","09","40399","3","1","0","04",7,6,8,7,6,7,8,9,7,7,10,8,6,8,8,7,8,8,2,2,3,2,2,8,7,8,8,7,8,0,8,9,8,7,9,1,36261
"1021","2","11A205","09","40399","2","1","0","01",8,7,9,9,8,8,10,9,6,9,10,10,5,9,9,8,9,7,1,1,2,1,3,8,8,10,9,8,8,0,9,8,8,7,8,1,14504
"1021","2","11A205","09","40399","1","1","0","01",7,7,8,8,8,8,10,8,7,9,9,10,6,8,8,7,8,8,2,2,3,2,2,8,8,10,8,8,8,6,9,8,8,8,8,1,29009
"1021","1","11A206","09","40447","2","1","0","01",9,9,10,10,10,10,10,10,10,10,10,10,0,5,2,0,0,0,5,7,10,0,10,10,8,8,8,8,2,8,10,10,10,10,10,1,7257
"1021","1","11A206","09","40447","3","1","0","01",8,9,10,8,10,10,10,10,10,10,10,8,8,10,6,10,7,5,0,4,0,2,0,10,10,10,8,10,10,7,10,10,6,7,7,1,7257
"1021","1","11A206","09","40447","4","1","0","03",9,7,10,8,6,10,7,10,8,7,0,10,5,8,7,6,8,9,0,0,0,0,0,7,8,9,6,5,8,7,5,7,8,8,9,1,21771
"1021","5","12B192","09","40453","1","1","0","01",8,9,7,7,8,8,8,10,8,8,8,8,3,7,7,7,7,7,1,1,3,1,1,8,7,8,7,7,8,6,7,7,7,7,7,1,10451
"1021","5","12B192","09","40453","2","1","0","01",9,9,9,9,9,9,9,9,9,9,9,9,3,8,8,8,8,8,2,2,2,2,0,8,9,9,9,9,9,5,9,9,5,5,5,1,20903
"1021","5","12B192","09","40453","3","1","0","01",10,10,10,10,9,9,9,9,9,9,8,9,0,9,9,9,9,9,0,0,0,0,0,8,8,10,9,7,9,6,9,9,6,9,9,1,31354
"1021","5","12B192","09","40453","4","1","0","02",7,8,7,7,7,8,7,10,7,9,10,7,1,7,7,5,5,7,0,1,5,1,1,7,7,7,7,7,7,6,7,7,6,6,7,1,20903
"1021","5","12B192","09","40461","3","1","0","02",8,7,9,8,8,8,10,9,6,9,9,9,6,9,9,8,8,8,1,1,2,2,2,8,8,9,8,8,7,6,8,8,7,8,8,1,24815
"1021","5","12B192","09","40461","4","1","0","03",8,8,10,9,9,9,10,9,8,10,8,10,3,10,10,8,9,8,0,0,2,1,2,8,9,10,9,9,9,5,10,9,8,7,9,1,37222
"1021","5","12B192","09","40461","2","1","0","02",7,6,9,8,8,8,10,8,8,9,10,9,5,8,8,5,8,8,2,2,5,2,2,8,8,9,8,8,8,5,8,8,7,7,8,1,62037
"1021","5","12B192","09","40461","1","1","0","01",7,5,8,8,8,7,9,8,5,9,9,10,5,8,8,7,8,8,2,2,3,2,2,7,8,10,8,8,7,0,8,8,8,8,8,1,12407
"1021","4","11A203","09","40483","4","1","0","01",7,7,8,7,8,7,8,8,7,8,7,9,6,7,8,7,8,7,2,2,2,2,1,7,7,7,8,7,7,7,8,8,8,7,7,1,6920
"1021","4","11A203","09","40483","3","1","0","01",8,8,9,8,9,9,10,10,8,10,8,10,5,8,8,8,9,8,0,0,0,0,0,8,8,8,8,8,8,7,9,9,9,8,8,1,27678
"1021","4","11A203","09","40483","2","1","0","02",9,9,10,9,10,8,10,10,8,10,8,10,5,9,8,6,10,7,1,1,3,0,0,9,8,8,9,7,7,7,10,10,9,8,8,1,13839
"1021","4","11A203","09","40483","1","1","0","02",6,6,8,7,8,8,8,9,8,9,8,8,6,8,8,7,9,8,0,1,2,0,0,7,8,7,8,7,8,6,8,8,8,7,7,1,27678
"1021","4","12A203","09","40484","1","1","0","02",7,6,8,7,9,8,9,10,7,8,10,10,5,9,8,8,10,8,0,0,2,0,0,8,7,7,8,7,8,5,8,10,8,6,5,1,17105
"1021","4","12A203","09","40484","2","1","0","01",7,7,8,8,9,7,10,10,7,8,8,8,6,8,8,8,8,7,0,0,1,0,0,8,10,8,8,7,7,7,8,8,8,7,7,1,17105
"1021","4","12A203","09","40484","3","1","0","01",8,8,10,9,10,8,10,10,9,8,8,8,4,8,9,8,10,8,1,1,2,0,0,8,8,8,8,7,9,5,10,10,10,7,7,1,17105
"1021","4","12A203","09","40484","4","1","0","01",10,9,10,8,10,10,10,10,8,10,10,10,2,10,10,8,10,10,0,0,0,0,0,10,10,10,10,8,8,5,10,10,10,5,5,1,8553
"1021","8","11A197","09","40500","3","1","0","01",7,6,8,9,7,8,10,8,6,8,9,10,4,9,9,8,8,8,1,1,2,2,2,7,8,10,8,8,8,0,9,9,9,8,9,1,17294
"1021","1","11A206","09","40500","2","1","0","01",10,7,9,10,10,10,10,10,10,10,10,10,2,8,7,7,8,8,2,3,3,0,0,10,10,10,10,10,10,9,10,10,9,10,10,1,27399
"1021","1","11A206","09","40500","1","1","0","01",9,9,9,10,10,9,9,10,9,8,4,9,3,8,9,8,8,7,1,0,2,2,0,10,10,9,8,8,7,4,8,9,10,3,9,1,20549
"1021","1","11A206","09","40500","3","1","0","02",10,10,10,10,10,10,10,10,10,10,6,9,2,8,8,9,10,8,2,0,0,0,0,10,8,9,10,10,5,4,8,10,8,7,9,1,20549
"1021","8","11A197","09","40500","4","1","0","03",9,7,10,9,9,9,10,9,8,10,9,10,4,9,9,8,9,8,1,1,2,1,2,8,9,10,9,9,8,6,9,9,8,7,9,1,43235
"1021","8","11A197","09","40500","1","1","0","02",8,8,8,9,8,8,10,9,7,8,9,9,6,8,8,6,8,8,2,2,4,2,2,8,8,10,8,8,8,0,8,9,8,7,9,1,43235
"1021","8","11A197","09","40500","2","1","0","02",8,8,9,8,8,7,9,9,7,8,10,9,5,9,8,8,8,8,1,2,2,2,2,8,8,10,8,8,8,3,8,9,8,8,8,1,25941
"1021","5","12B192","09","40503","2","1","0","01",9,9,9,9,9,9,9,10,9,9,9,9,4,10,10,10,10,10,0,0,0,0,0,9,9,10,10,10,10,7,9,9,9,9,9,1,22358
"1021","5","12B192","09","40503","3","1","0","01",8,9,9,8,8,8,8,8,7,9,8,9,5,8,8,8,8,8,1,1,1,1,1,9,9,9,8,8,8,6,9,8,8,8,8,1,22358
"1021","5","11B192","09","40506","1","1","0","02",7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,2,3,3,3,3,7,7,7,7,7,7,7,7,7,6,7,7,1,17333
"1021","5","11B192","09","40506","2","1","0","02",9,8,8,8,7,8,8,8,7,8,8,8,4,8,8,8,8,8,2,2,2,2,2,8,9,9,8,8,8,7,7,8,8,7,7,1,17333
"1021","5","11B192","09","40506","3","1","0","01",7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,26000
"1021","5","11B192","09","40506","4","1","1","01",7,7,7,7,7,5,7,8,6,9,10,7,4,7,6,5,7,6,3,3,3,3,1,7,8,7,7,7,7,7,7,7,7,7,7,1,8667
"1021","5","11B192","09","40508","1","1","0","03",7,7,8,6,10,10,10,10,10,10,5,8,10,5,3,4,5,5,5,6,5,5,5,7,8,7,8,9,5,5,7,7,8,7,7,1,59900
"1021","5","11B192","09","40508","4","1","0","02",8,5,8,8,8,8,8,8,10,10,0,8,8,8,6,6,8,8,0,3,3,0,0,8,8,8,8,7,7,0,10,10,9,6,6,1,35940
"1021","5","12B192","09","40509","1","1","0","01",9,8,10,9,9,9,10,9,8,9,8,10,2,9,9,9,9,9,1,1,1,1,1,9,9,10,9,9,8,5,9,10,9,8,9,1,9657
"1021","5","12B192","09","40509","2","1","0","04",8,8,10,9,9,9,10,9,8,9,8,10,2,10,10,9,9,9,0,0,1,1,1,8,9,10,9,9,9,6,9,9,8,8,9,1,38628
"1021","5","12B192","09","40509","3","1","0","04",8,8,10,9,9,9,10,9,8,10,8,10,3,9,9,8,9,9,1,1,2,1,1,8,10,10,9,9,9,5,9,10,8,8,9,1,48285
"1021","4","12A203","09","40537","4","1","0","01",7,7,9,8,9,9,8,9,7,9,7,8,5,9,10,8,10,8,0,0,0,0,0,8,9,7,8,7,8,7,10,10,9,8,8,1,23746
"1021","4","12A203","09","40537","2","1","0","01",8,7,9,7,10,8,8,10,7,10,10,9,5,9,9,7,10,8,1,1,1,0,0,8,8,8,8,8,8,8,9,10,9,8,7,1,23746
"1021","4","12A203","09","40537","1","1","0","01",7,7,8,8,10,7,9,10,7,9,8,10,5,7,8,8,9,8,2,2,2,0,0,8,8,7,8,6,8,7,8,9,8,7,7,1,15831
"1021","4","12A203","09","40537","3","1","0","01",9,9,10,8,10,8,8,10,8,9,8,8,8,8,8,7,8,8,0,2,2,0,0,8,8,8,7,7,8,7,10,8,8,7,7,1,7915
"1021","4","13A203","09","40538","2","1","0","01",9,9,10,8,8,7,8,8,8,7,7,7,4,8,8,8,8,8,0,0,0,0,0,7,8,8,8,7,8,5,8,8,8,8,8,1,10466
"1021","4","13A203","09","40538","4","1","0","01",9,9,9,9,9,6,9,9,9,7,8,8,6,8,8,6,7,8,2,1,4,1,1,7,9,9,9,7,8,6,8,8,6,8,8,1,10466
"1021","4","13A203","09","40538","3","1","0","01",7,8,8,6,7,7,7,7,7,7,8,7,5,7,7,5,7,7,1,1,4,1,1,1,8,8,7,7,7,6,7,7,7,8,8,1,10466
"1021","4","13A203","09","40538","1","1","0","01",8,8,8,8,8,8,8,8,8,8,8,8,5,7,8,5,6,7,2,1,3,1,1,7,7,8,7,7,7,7,8,8,5,8,8,1,10466
"1021","4","11A203","09","40539","3","1","0","01",8,8,10,9,9,9,10,9,8,10,8,10,3,9,9,8,9,8,1,1,2,1,2,9,9,10,9,9,8,4,9,9,8,8,9,1,15262
"1021","4","11A203","09","40539","1","1","0","01",7,6,9,9,8,9,10,9,7,9,9,9,3,8,8,6,9,8,2,2,3,1,2,8,8,10,8,8,8,5,9,8,8,8,8,1,30524
"1021","4","11A203","09","40539","2","1","0","01",8,8,9,8,8,8,10,8,6,8,8,9,5,9,9,8,8,8,1,1,2,2,2,8,8,10,8,8,7,0,8,9,7,7,9,1,7631
"1021","4","12A203","09","40541","2","1","0","01",9,9,9,9,9,9,9,9,9,9,8,8,0,8,9,9,9,8,2,0,0,0,0,8,8,8,8,8,9,7,9,9,8,6,5,1,27155
"1021","4","12A203","09","40541","4","1","0","03",10,10,10,10,9,9,8,9,8,9,9,8,0,9,9,9,9,9,0,0,0,0,0,8,9,7,8,8,9,8,9,8,9,7,5,1,27155
"1021","4","12A203","09","40541","3","1","0","01",8,8,8,7,7,7,7,7,6,8,9,7,6,6,6,6,8,8,4,3,4,0,0,7,7,8,8,8,8,6,8,8,8,7,7,1,54310
"1021","8","13A197","09","40543","3","1","0","03",7,7,9,7,9,7,9,10,7,8,8,8,6,8,8,7,9,7,1,1,3,0,0,8,8,7,7,7,8,6,8,10,9,7,7,1,40516
"1021","8","13A197","09","40543","1","1","0","01",10,10,10,7,10,7,10,10,7,10,8,10,4,10,10,10,10,10,0,0,0,0,0,8,10,8,8,7,8,5,10,10,10,5,5,1,40516
"1021","8","13A197","09","40543","2","1","0","01",7,7,9,8,10,8,9,10,8,8,7,8,5,8,8,8,10,7,2,1,0,0,0,8,9,7,10,7,8,7,10,10,8,7,7,1,20258
"1021","1","12A206","09","40547","2","1","0","01",8,7,9,8,8,8,10,9,7,9,9,9,3,9,9,8,9,8,1,1,2,1,2,8,8,10,9,8,8,0,9,10,8,8,9,1,23043
"1021","1","12A206","09","40547","1","1","0","01",8,8,9,9,8,9,10,9,5,10,8,10,4,9,9,7,9,8,1,1,3,1,2,8,8,10,8,8,7,0,9,9,8,8,8,1,15362
"1021","1","12A206","09","40547","3","1","0","03",8,8,9,8,8,8,10,8,6,9,9,9,5,8,8,8,9,8,2,2,2,1,2,8,8,9,8,8,8,0,9,9,7,7,8,1,23043
"1021","1","12A206","09","40547","4","1","0","01",7,6,8,8,9,8,9,9,8,8,9,10,4,9,9,7,9,8,1,1,3,1,2,8,8,10,9,8,9,0,9,8,8,8,9,1,7681
"1021","1","13A206","09","40550","1","1","0","01",9,9,9,9,9,9,9,9,9,9,8,8,6,8,8,8,8,8,1,1,1,2,2,9,9,9,9,9,9,7,9,7,7,7,8,1,8240
"1021","1","13A206","09","40550","4","1","0","01",9,10,10,9,10,10,10,10,9,10,9,9,2,8,9,8,9,9,1,1,1,1,1,10,10,10,10,9,9,5,9,8,9,7,6,1,8240
"1021","1","13A206","09","40550","3","1","0","02",10,10,10,10,10,10,10,10,10,10,7,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,7,9,9,9,9,9,1,24719
"1021","1","13A206","09","40550","2","1","0","01",9,9,9,8,8,7,9,9,8,8,8,9,6,7,9,9,9,9,2,1,1,1,1,9,9,9,9,9,9,7,9,9,8,8,8,1,8240
"1021","7","12A198","09","40551","2","1","0","06",7,7,7,6,9,6,6,7,7,7,7,7,4,6,6,5,6,5,1,1,5,4,4,5,7,7,7,7,6,6,6,6,6,6,6,1,17825
"1021","7","12A198","09","40551","1","1","0","02",8,8,8,8,8,8,8,8,8,7,7,8,5,8,8,8,8,8,1,1,1,1,1,6,8,7,8,8,7,5,7,6,6,6,6,1,11883
"1021","7","12A198","09","40551","3","1","1","01",7,7,7,7,5,7,7,7,7,7,8,8,7,7,7,5,6,6,1,1,5,1,1,5,7,6,6,6,6,5,7,7,5,7,7,1,23767
"1021","1","12A206","09","40552","1","1","0","02",10,10,10,9,9,9,9,9,9,9,8,9,0,7,9,8,9,8,2,0,0,0,0,9,8,8,8,8,9,7,8,9,8,7,6,1,13389
"1021","5","11B192","09","40554","1","1","0","02",9,9,10,10,10,9,9,9,9,9,9,8,8,8,8,6,7,5,2,1,2,2,1,8,9,9,9,9,7,7,8,8,8,9,9,1,28598
"1021","5","11B192","09","40554","4","1","0","01",7,7,7,8,8,7,8,10,7,8,8,8,3,10,9,8,10,8,0,0,2,0,0,8,8,7,8,7,5,3,9,10,9,5,5,1,14299
"1021","5","11B192","09","40554","3","1","0","03",8,8,10,9,10,8,9,10,8,8,8,8,5,9,10,10,10,8,0,0,0,0,0,8,10,7,9,7,10,8,10,10,8,8,8,1,21448
"1021","5","11B192","09","40554","2","1","0","02",7,8,9,8,10,8,10,10,7,10,6,10,3,10,10,10,10,7,0,0,0,0,0,7,10,7,8,7,9,7,9,10,8,7,7,1,28598
"1021","4","13A203","09","40588","2","1","0","01",8,8,8,9,10,9,9,9,9,8,9,8,5,9,9,9,9,8,0,0,0,0,0,8,8,8,8,8,9,6,8,9,8,7,6,1,7712
"1021","4","13A203","09","40588","1","1","0","03",10,10,10,10,10,10,10,10,9,9,8,9,0,9,9,9,10,9,0,0,0,0,0,9,9,9,9,9,9,7,9,9,8,7,7,1,23136
"1021","4","13A203","09","40588","4","1","0","01",8,7,7,7,7,7,7,7,6,6,9,6,6,5,5,5,6,7,4,4,5,4,0,7,7,7,7,7,7,7,7,7,8,6,6,1,7712
"1021","4","13A203","09","40588","3","1","0","02",10,10,10,10,10,10,10,10,9,9,7,9,0,7,10,9,10,9,2,0,0,0,0,9,9,9,9,9,9,7,9,9,9,8,6,1,15424
"1021","1","12A206","09","40593","4","1","0","01",9,9,10,8,10,8,10,10,7,10,7,10,5,8,7,8,10,8,0,2,0,0,0,9,9,9,9,8,6,5,10,10,8,7,7,1,7946
"1021","1","12A206","09","40593","1","1","0","01",8,7,10,8,10,8,10,10,7,10,7,10,5,10,10,8,10,8,0,0,1,0,0,8,8,8,8,8,8,5,9,8,8,7,7,1,15892
"1021","1","12A206","09","40593","2","1","0","03",8,9,10,10,10,10,10,10,10,10,5,10,8,8,10,9,10,10,0,0,0,0,0,9,9,10,9,10,10,7,10,9,9,9,10,1,23838
"1021","1","12A206","09","40593","3","1","0","01",7,7,8,8,10,10,10,10,9,10,7,10,7,8,8,6,10,8,1,0,4,0,0,8,9,9,9,7,7,5,9,8,8,8,8,1,39731
"1021","1","11A206","09","40596","4","1","0","01",7,7,7,7,7,8,8,8,7,8,8,8,2,8,8,8,8,8,1,1,1,1,1,7,8,7,7,7,7,7,7,7,7,7,7,1,14795
"1021","1","11A206","09","40596","3","1","0","02",8,8,8,8,5,7,8,8,8,8,8,8,5,8,5,8,7,7,1,1,1,1,1,7,7,7,7,7,8,5,8,7,7,7,7,1,14795
"1021","1","11A206","09","40596","1","1","0","03",10,10,10,10,8,8,10,10,7,9,9,9,8,9,9,9,9,9,1,1,1,1,1,8,10,10,10,10,9,9,9,9,7,8,8,1,22192
"1021","1","11A206","09","40596","2","1","0","01",8,8,8,8,8,8,8,8,8,8,8,8,3,8,8,7,8,8,1,1,3,1,1,7,8,8,8,8,7,6,7,6,6,6,6,1,7397
"1021","1","13A206","09","40598","4","1","0","02",8,8,10,9,9,9,10,9,8,10,8,10,3,9,9,8,9,8,1,1,2,1,2,9,9,10,9,9,8,0,9,9,9,8,9,1,16526
"1021","1","13A206","09","40598","2","1","0","01",9,8,10,9,9,9,10,9,9,10,8,10,2,10,10,9,9,9,0,0,1,1,1,10,9,10,10,9,8,5,9,10,9,8,9,1,33052
"1021","1","13A206","09","40598","1","1","0","01",7,6,8,8,7,7,9,8,6,8,8,8,5,8,8,6,8,8,2,2,4,2,2,8,7,10,8,7,8,0,7,9,8,6,8,1,16526
"1021","1","13A206","09","40598","3","1","0","01",7,6,8,9,10,10,10,10,5,6,0,10,6,7,7,7,8,8,3,3,3,2,2,7,9,7,7,9,7,4,7,8,8,9,10,1,16526
"1021","4","11A203","09","40635","4","1","0","03",8,8,9,9,10,10,10,10,10,9,8,8,5,7,9,9,9,8,2,0,0,0,0,8,8,8,8,8,9,7,8,8,8,6,6,1,15571
"1021","4","11A203","09","40635","3","1","0","01",9,9,9,9,10,10,9,9,10,9,7,9,0,7,9,9,9,9,2,0,0,0,0,9,9,9,9,9,9,6,9,9,8,6,5,1,7786
"1021","4","11A203","09","40635","2","1","0","01",8,8,8,8,8,8,8,8,7,7,7,8,6,6,8,8,8,8,4,0,0,0,0,8,8,8,8,8,7,6,8,8,7,7,5,1,7786
"1021","4","11A203","09","40635","1","1","0","01",8,8,8,8,8,9,8,8,8,8,7,8,5,7,8,8,8,8,3,0,0,0,0,7,7,7,7,7,7,5,7,7,7,7,7,1,7786
"1021","3","11A204","10","40005","4","1","0","02",10,10,9,10,10,10,10,10,10,10,10,10,2,3,5,7,6,8,7,4,3,3,2,9,8,8,8,9,9,8,8,8,7,7,7,1,16532
"1021","3","11A204","10","40005","3","1","0","01",9,9,8,7,10,9,9,9,10,9,8,8,7,5,6,6,5,6,5,4,4,4,4,8,8,8,9,8,8,9,6,7,9,8,7,1,8266
"1021","3","11A204","10","40005","1","1","0","01",7,7,7,7,7,9,8,8,8,8,10,8,6,4,4,5,4,5,5,5,5,5,5,7,7,7,8,8,8,7,6,8,6,6,6,1,24797
"1021","3","11A204","10","40005","2","1","0","02",10,10,9,9,9,9,9,9,10,9,10,10,0,9,9,9,10,10,0,0,0,0,0,8,8,9,10,9,9,7,8,9,8,6,7,1,24797
"1021","7","13A198","10","40077","3","1","0","01",10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,10,10,10,10,0,0,0,0,9,9,9,10,10,9,8,7,9,7,6,8,1,26939
"1021","7","13A198","10","40077","1","1","0","01",10,10,10,10,10,9,10,9,10,10,9,10,0,10,10,10,10,10,0,0,0,0,0,10,8,10,10,10,10,6,10,10,8,8,7,1,26939
"1021","7","13A198","10","40077","2","1","0","01",10,10,10,10,10,10,10,10,10,10,9,10,0,10,5,10,10,10,0,4,0,0,0,10,10,10,10,10,9,6,10,9,7,7,8,1,26939
"1021","7","13A198","10","40077","4","1","0","01",10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,0,0,0,0,0,10,10,10,10,10,8,10,10,9,9,9,9,9,9,1,26939
"1021","8","12A197","10","40101","1","1","0","02",5,8,6,6,6,0,5,5,5,5,10,5,10,5,5,2,5,0,5,5,6,5,10,7,5,8,5,5,10,5,10,9,9,10,10,1,7584
"1021","8","12A197","10","40101","2","1","0","03",10,10,10,10,10,10,8,8,10,9,9,10,5,8,5,6,8,8,0,0,0,0,0,10,8,10,10,10,10,6,6,8,8,9,9,1,22752
"1021","8","12A197","10","40101","4","1","0","01",10,10,10,10,10,10,10,10,10,10,9,10,0,10,8,9,9,7,0,0,0,1,0,10,10,10,10,10,8,6,8,10,8,8,8,1,22752
"1021","8","12A197","10","40101","3","1","0","04",9,9,8,8,10,10,10,10,10,10,8,8,5,2,5,5,8,7,0,5,5,0,0,9,10,9,10,10,5,6,7,8,8,10,8,1,30335
"1021","8","13A197","10","40131","4","1","0","05",10,8,8,7,10,7,7,8,10,9,9,10,5,9,8,9,8,8,0,1,1,2,0,8,10,7,10,8,5,5,10,7,8,8,7,1,42915
"1021","8","13A197","10","40131","3","1","0","01",9,7,9,8,10,8,8,8,10,8,8,8,5,7,7,6,9,6,0,0,3,1,0,7,10,10,10,9,5,6,9,8,8,9,6,1,8583
"1021","8","13A197","10","40131","2","1","0","01",9,10,9,8,10,9,8,9,10,8,7,8,5,8,7,7,7,6,0,0,2,3,0,9,10,9,10,9,3,5,10,7,10,10,8,1,8583
"1021","8","13A197","10","40131","1","1","0","01",10,10,10,10,10,10,10,10,10,10,8,9,3,9,8,10,9,7,0,0,0,0,0,8,10,8,10,10,10,5,8,8,9,9,9,1,17166
"1021","3","13A204","10","40134","4","1","0","01",8,9,8,8,8,5,7,10,9,9,10,7,2,4,4,4,5,5,5,5,5,5,5,8,5,8,10,7,7,6,5,9,10,9,9,1,10463
"1021","3","13A204","10","40134","3","1","0","03",10,10,9,9,9,8,9,8,9,9,9,10,0,9,9,9,9,5,0,0,0,0,5,9,10,10,9,9,6,7,8,7,7,8,7,1,31389
"1021","3","13A204","10","40134","2","1","0","02",10,9,9,8,10,10,10,10,10,10,10,10,0,10,10,9,9,9,0,0,0,1,0,9,10,10,10,10,8,5,8,8,7,9,8,1,20926
"1021","3","13A204","10","40134","1","1","0","01",7,7,8,7,9,8,8,8,8,8,10,7,4,3,5,5,5,5,6,4,5,5,5,7,6,7,6,6,6,6,5,8,6,6,6,1,10463
"1021","2","11A205","10","40199","3","1","0","01",8,8,9,9,8,9,9,9,10,10,10,10,0,3,5,5,4,5,6,5,5,5,5,8,7,7,8,9,8,5,9,10,6,7,7,1,18881
"1021","2","11A205","10","40199","4","1","0","01",10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,9,10,10,10,10,10,8,10,10,8,7,7,1,66083
"1021","2","11A205","10","40199","1","1","0","01",8,8,8,8,10,10,9,9,10,10,10,8,2,6,5,5,5,5,4,4,4,5,5,9,7,8,10,8,10,5,8,9,6,6,5,1,18881
"1021","6","12B191","10","40206","2","1","0","01",9,9,10,10,10,8,10,10,6,10,10,10,2,8,9,5,6,1,1,1,5,4,9,10,10,10,8,10,2,10,10,10,7,8,8,1,30686
"1021","6","12B191","10","40206","4","1","0","01",10,9,10,10,10,10,10,10,10,10,10,10,10,5,0,5,10,10,5,10,5,0,0,5,0,5,9,8,9,9,9,9,8,9,10,1,20457
"1021","6","12B191","10","40206","1","1","0","01",8,8,8,9,10,10,9,9,10,10,10,10,1,6,6,5,5,6,3,4,5,5,4,8,8,8,9,9,10,5,10,8,8,8,8,1,10229
"1021","6","12B191","10","40206","3","1","0","01",10,10,10,10,10,10,10,10,10,8,10,0,5,10,7,10,10,0,0,3,0,0,10,9,10,8,10,6,5,5,10,10,8,7,7,1,40914
"1021","2","12A205","10","40231","2","1","0","03",10,10,10,10,10,10,9,9,9,9,6,7,0,8,7,10,10,8,0,0,0,0,0,10,10,9,9,10,6,6,10,10,7,9,7,1,22139
"1021","2","12A205","10","40231","4","1","0","01",10,9,9,9,10,10,8,9,10,9,7,8,2,8,7,7,9,7,1,1,3,0,0,9,9,8,10,9,6,4,9,5,5,7,7,1,7380
"1021","2","12A205","10","40231","1","1","0","01",8,6,8,10,10,10,10,8,9,10,10,10,1,10,10,10,10,7,0,0,0,0,0,8,8,8,7,7,10,5,10,8,9,8,7,1,14759
"1021","2","12A205","10","40231","3","1","0","02",10,10,10,9,9,9,9,9,9,9,8,8,7,10,10,10,9,10,0,0,0,0,0,8,8,8,10,9,10,5,10,10,10,9,8,1,14759
"1021","6","11B191","10","40234","4","1","0","01",10,10,10,10,10,10,10,10,10,9,10,0,10,10,10,10,0,0,0,0,0,10,10,10,9,9,7,8,10,8,8,8,8,8,8,1,14865
"1021","6","11B191","10","40234","1","1","0","01",10,10,9,9,9,9,10,10,10,10,10,10,0,0,10,10,10,10,0,0,0,0,0,9,8,8,9,9,9,6,9,8,8,7,7,1,22297
"1021","6","11B191","10","40234","3","1","0","01",9,10,10,10,10,10,10,10,10,10,10,9,0,10,10,10,10,10,0,0,0,0,0,9,8,8,10,10,10,7,8,8,8,8,9,1,7432
"1021","1","12A206","10","40389","3","1","0","02",6,6,7,9,10,9,8,8,10,10,4,4,3,8,5,8,8,5,0,3,2,0,3,5,6,4,7,8,5,5,10,7,10,7,6,1,15093
