"R_DEF_MOD","PER","N_ENT","FOL","ENT","CON","V_SEL","N_HOG","H_MUD","N_REN","NOM","C_RES","PAR","SEX","EDA","F_NAC","ALF","I_NIV","I_ANIO","A_ESC","E_CON","C_ACT","OCU","A_ECO","POS","I_PER","ING","TIPO","ELEGIDO","FACTOR","FAC_MOD"
"00","1021","3","12A204","09","40102","4","1","0","02","-","1","2","1","46","03/09/1975","1","07","4","2","1","01","5","5","3","2","999999",1,,7107,0
"00","1021","6","11B191","09","40110","4","1","1","01","-","1","1","1","48","20/03/1973","1","04","3","2","5","01","5","5","3","1","002000",1,"1",9128,18395
"00","1021","6","11B191","09","40110","4","1","1","03","-","1","3","2","12","21/05/2009","1","03","1","1","6","06",,,,,,1,,9128,0
"00","1021","6","11B191","09","40110","4","1","1","02","-","1","2","2","50","05/02/1971","1","04","3","2","5","01","3","4","3","2","999999",1,,9128,0
"00","1021","6","11B191","09","40110","3","1","0","01","-","1","1","1","67","11/01/1954","1","03","1","2","2","04",,,,,,1,"1",9128,9198
"00","1021","7","13A198","09","40111","3","1","1","04","-","1","3","1","11","21/08/2010","1","02","5","1",,,,,,,,1,,7992,0
"00","1021","7","13A198","09","40111","3","1","1","02","-","1","2","2","43","01/07/1978","1","04","3","2","5","07",,,,,,1,,7992,0
"00","1021","7","13A198","09","40111","3","1","1","03","-","1","3","2","15","18/07/2006","1","03","3","1","6","06",,,,,,1,,7992,0
"00","1021","7","13A198","09","40111","2","1","0","01","-","1","1","2","39","02/07/1982","1","04","3","2","6","01","5","5","3","2","999999",1,"1",7992,8091
"00","1021","7","13A198","09","40111","1","1","0","01","-","1","1","2","68","29/05/1953","1","05","2","2","4","01","2","7","3","2","003200",1,,7992,0
"00","1021","7","13A198","09","40111","1","1","0","03","-","1","5","2","15","06/06/2006","1","04","1","2","6","07",,,,,,1,,7992,0
"00","1021","7","13A198","09","40111","1","1","0","02","-","1","3","2","33","24/09/1988","1","04","3","2","6","01","2","6","3","2","003000",1,"1",7992,16182
"00","1021","7","13A198","09","40111","3","1","1","01","-","1","1","1","45","21/11/1975","1","04","3","2","5","01","3","7","3","2","999999",1,"1",7992,16182
"00","1021","6","12B191","09","40112","1","1","0","01","-","1","1","1","43","21/12/1977","1","04","3","2","6","01","4","4","2","1","003000",1,"1",10045,10134
"00","1021","6","12B191","09","40112","4","1","0","01","-","1","1","1","78","25/06/1943","1","08","2","2","5","08",,,,,,1,"1",10045,10134
"00","1021","6","12B191","09","40112","3","1","0","04","-","1","5","2","05","03/05/2016","2","01","1","1",,,,,,,,1,,10045,0
"00","1021","6","12B191","09","40112","2","1","0","03","-","1","7","1","39","17/04/1982","1","04","3","2","5","01","3","5","3","2","999999",1,,10045,0
"00","1021","6","12B191","09","40112","3","1","0","03","-","1","3","1","29","18/05/1992","1","07","5","2","6","01","1","5","2","1","999999",1,,10045,0
"00","1021","6","12B191","09","40112","2","1","0","01","-","1","1","2","71","13/11/1949","1","03","3","2","3","01","4","5","2","3","012000",1,,10045,0
"00","1021","6","12B191","09","40112","3","1","0","02","-","1","3","2","48","29/05/1973","1","07","5","2","5","07",,,,,,1,"1",10045,30402
"00","1021","6","12B191","09","40112","3","1","0","01","-","1","1","2","66","03/05/1955","1","04","3","2","4","07",,,,,,1,,10045,0
"00","1021","6","12B191","09","40112","2","1","0","02","-","1","6","2","68","11/01/1953","1","03","3","2","3","01","4","5","2","3","012000",1,"1",10045,30402
"00","1021","7","12A198","09","40114","1","1","0","01","-","1","1","1","32","24/07/1989","1","07","4","2","5","01","3","5","3","2","002500",1,"1",8144,16492
"00","1021","7","12A198","09","40114","4","1","0","03","-","1","3","1","20","14/09/2001","1","04","2","1","6","06",,,,,,1,"1",8144,24738
"00","1021","7","12A198","09","40114","4","1","0","01","-","1","1","1","53","03/07/1968","1","04","1","2","1","01","4","4","2","1","999999",1,,8144,0
"00","1021","7","12A198","09","40114","4","1","0","02","-","1","2","2","49","12/01/1972","1","03","3","2","1","07",,,,,,1,,8144,0
"00","1021","7","12A198","09","40114","3","1","0","01","-","1","1","2","27","08/11/1993","1","08","2","2","6","01","1","5","3","2","999999",1,"1",8144,8246
"00","1021","7","12A198","09","40114","1","1","0","03","-","1","3","1","07","30/07/2014","1","01","3","1",,,,,,,,1,,8144,0
"00","1021","7","12A198","09","40114","1","1","0","04","-","1","3","1","05","30/05/2016","1","01","1","1",,,,,,,,1,,8144,0
"00","1021","7","12A198","09","40114","1","1","0","02","-","1","2","2","27","26/07/1994","1","04","3","2","5","07",,,,,,1,,8144,0
"00","1021","7","12A198","09","40117","3","1","0","03","-","1","3","2","17","07/06/2004","1","04","2","1","6","06",,,,,,1,,6729,0
"00","1021","7","12A198","09","40117","3","1","0","06","-","1","9","2","64","08/07/1957","1","02","6","2","6","01","5","5","3","2","999999",1,,6729,0
"00","1021","7","12A198","09","40117","3","1","0","01","-","1","1","1","51","28/04/1970","2","07","4","2","5","01","1","5","3","2","999999",1,"1",6729,20367
"00","1021","7","12A198","09","40117","3","1","0","04","-","1","3","1","15","05/01/2006","1","03","3","1","6","06",,,,,,1,,6729,0
"00","1021","7","12A198","09","40117","3","1","0","05","-","1","3","1","05","15/02/2016","1","01","2","1",,,,,,,,1,,6729,0
"00","1021","7","12A198","09","40117","3","1","0","02","-","1","2","2","46","04/04/1975","2","07","4","2","5","01","1","5","3","2","999999",1,,6729,0
"00","1021","7","12A198","09","40117","2","1","0","01","-","1","1","1","35","05/10/1986","1","07","4","1","5","01","1","5","3","2","010000",1,"1",6729,13578
"00","1021","7","12A198","09","40117","2","1","0","02","-","1","2","2","31","18/07/1990","1","07","4","2","5","01","1","5","3","2","010000",1,,6729,0
"00","1021","7","12A198","09","40118","4","1","0","01","-","1","1","1","38","28/12/1982","1","07","5","2","6","01","1","6","3","2","017000",1,"1",8645,8753
"00","1021","5","12A198","09","40118","3","1","0","03","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","7","12A198","09","40118","2","1","0","02","-","1","2","2","78","28/03/1943","1","02","4","2","5","07",,,,,,1,"1",8645,17506
"00","1021","7","12A198","09","40118","1","1","0","03","-","1","3","2","25","26/09/1996","1","07","4","1","6","06",,,,,,1,,8645,0
"00","1021","7","12A198","09","40118","2","1","0","01","-","1","1","1","89","06/05/1932","1","07","5","2","5","07",,,,,,1,,8645,0
"00","1021","7","12A198","09","40118","1","1","0","02","-","1","3","1","39","11/03/1982","1","04","3","2","6","01","7","2","3","1","001500",1,"1",8645,26260
"00","1021","5","12A198","09","40118","3","1","0","02","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","7","12A198","09","40118","3","1","0","01","-","1","1","1","40","03/11/1980","1","04","2","2","5","04",,,,,,1,"1",8645,8753
"00","1021","7","12A198","09","40118","1","1","0","01","-","1","1","2","63","02/10/1958","1","03","3","2","2","07",,,,,,1,,8645,0
"00","1021","6","13B191","09","40166","3","1","0","04","-","1","3","1","23","30/01/1998","1","03","3","1","6","06",,,,,,1,,10702,0
"00","1021","6","13B191","09","40166","3","1","0","03","-","1","3","1","26","14/09/1995","1","07","4","2","6","04",,,,,,1,,10702,0
"00","1021","6","13B191","09","40166","3","1","0","02","-","1","2","1","35","22/03/1986","1","04","3","2","1","01","4","4","3","1","999999",1,,10702,0
"00","1021","6","13B191","09","40166","4","1","0","01","-","1","1","1","69","15/05/1952","1","07","2","2","5","08",,,,,,1,"1",10702,10797
"00","1021","6","13B191","09","40166","1","1","0","01","-","1","1","1","51","30/08/1970","1","08","2","2","5","07",,,,,,1,,10702,0
"00","1021","6","13B191","09","40166","1","1","0","02","-","1","2","1","34","02/07/1987","1","07","2","2","5","01","5","5","3","1","999999",1,"1",10702,21594
"00","1021","6","13B191","09","40166","2","1","0","01","-","1","1","2","60","14/04/1961","1","03","3","2","4","07",,,,,,1,"1",10702,10797
"00","1021","6","13B191","09","40166","3","1","0","01","-","1","1","2","49","21/05/1972","1","05","3","2","1","07",,,,,,1,"1",10702,53984
"00","1021","6","13B191","09","40166","3","1","0","05","-","1","3","2","20","19/07/2001","2","03","3","1","6","06",,,,,,1,,10702,0
"00","1021","8","12A197","09","40202","4","1","0","01","-","1","1","1","29","24/07/1992","1","04","3","2","6","01","4","4","2","1","999999",1,"1",12467,12578
"00","1021","8","12A197","09","40202","3","1","0","01","-","1","1","1","52","24/12/1968","1","07","5","2","6","01","4","4","2","1","999999",1,"1",12467,12578
"00","1021","8","12A197","09","40202","2","1","0","02","-","1","8","2","46","27/10/1974","1","04","3","2","6","01","4","4","3","2","999999",1,,12467,0
"00","1021","8","12A197","09","40202","2","1","0","01","-","1","1","2","39","26/12/1981","1","07","4","2","6","01","1","5","3","2","999999",1,"1",12467,25156
"00","1021","8","12A197","09","40202","1","1","0","01","-","1","1","2","82","07/09/1939","1","07","4","2","6","08",,,,,,1,"1",12467,12578
"00","1021","8","12A197","09","40249","2","1","0","01","-","1","1","2","65","26/06/1956","1","03","3","2","2","01","4","4","2","1","999999",1,"1",8170,8272
"00","1021","8","12A197","09","40249","3","1","0","05","-","1","7","2","40","19/04/1981","1","03","3","2","3","07",,,,,,1,,8170,0
"00","1021","8","12A197","09","40249","3","1","0","04","-","1","5","1","24","15/05/1997","1","04","3","2","1","01","4","4","2","1","999999",1,,8170,0
"00","1021","8","12A197","09","40249","3","1","0","03","-","1","3","2","22","13/07/1999","1","04","3","1","1","06",,,,,,1,,8170,0
"00","1021","8","12A197","09","40249","3","1","0","01","-","1","1","2","61","18/10/1959","1","03","1","2","5","07",,,,,,1,"1",8170,41360
"00","1021","8","12A197","09","40249","3","1","0","02","-","1","2","1","74","22/09/1947","1","03","3","2","5","08",,,,,,1,,8170,0
"00","1021","8","12A197","09","40249","1","1","0","03","-","1","3","2","41","11/11/1979","1","07","4","2","6","01","5","5","3","1","999999",1,,8170,0
"00","1021","8","12A197","09","40249","1","1","0","01","-","1","1","2","61","17/07/1960","1","04","3","2","1","07",,,,,,1,"1",8170,24816
"00","1021","8","12A197","09","40249","1","1","0","02","-","1","2","1","64","09/04/1957","1","04","3","2","1","01","5","5","2","1","999999",1,,8170,0
"00","1021","2","11A205","09","40250","1","1","0","02","-","1","2","1","41","26/01/1980","1","03","2","2","5","01","4","4","2","1","999999",1,,7097,0
"00","1021","2","11A205","09","40250","1","1","0","01","-","1","1","2","36","25/11/1984","1","03","3","2","5","05",,,,,,1,,7097,0
"00","1021","2","11A205","09","40250","3","1","0","01","-","1","1","1","65","30/06/1956","1","02","6","2","5","08",,,,,,1,"1",7097,14303
"00","1021","2","11A205","09","40250","2","1","0","01","-","1","1","2","51","08/01/1970","1","02","6","2","6","07",,,,,,1,"1",7097,7151
"00","1021","2","11A205","09","40250","4","1","0","01","-","1","1","1","47","28/05/1974","1","02","6","2","2","01","5","5","2","1","001500",1,"1",7097,7151
"00","1021","2","11A205","09","40250","1","1","0","03","-","1","3","1","19","08/01/2002","1","04","1","2","6","01","4","4","3","1","999999",1,"1",7097,21454
"00","1021","2","11A205","09","40250","3","1","0","02","-","1","2","2","61","01/02/1960","1","02","6","2","5","07",,,,,,1,,7097,0
"00","1021","2","11A205","09","40250","4","1","0","02","-","1","3","1","14","17/09/2007","1","03","2","1","6","06",,,,,,1,,7097,0
"00","1021","2","11A205","09","40250","1","1","0","04","-","1","3","1","12","05/06/2009","1","02","6","1","6","06",,,,,,1,,7097,0
"00","1021","2","11A205","09","40253","4","1","0","06","-","1","3","1","09","03/12/2011","1","02","4","1",,,,,,,,1,,8840,0
"00","1021","2","11A205","09","40253","4","1","0","04","-","1","3","1","21","13/04/2000","1","03","3","2","6","01","4","4","3","2","999999",1,,8840,0
"00","1021","2","11A205","09","40253","4","1","0","01","-","1","1","1","43","25/11/1977","1","03","3","2","5","01","5","5","2","1","999999",1,"1",8840,35629
"00","1021","2","11A205","09","40253","4","1","0","05","-","1","3","2","13","10/12/2007","1","03","2","1","6","06",,,,,,1,,8840,0
"00","1021","2","11A205","09","40253","4","1","0","03","-","1","3","2","22","28/07/1999","1","04","1","2","6","01","4","4","3","2","999999",1,,8840,0
"00","1021","2","11A205","09","40253","4","1","0","02","-","1","2","2","39","24/02/1982","1","03","3","2","5","07",,,,,,1,,8840,0
"00","1021","2","11A205","09","40253","3","1","0","03","-","1","3","2","06","19/05/2015","1","02","2","1",,,,,,,,1,,8840,0
"00","1021","2","11A205","09","40253","3","1","0","02","-","1","2","2","35","06/11/1985","1","06","3","2","5","07",,,,,,1,"1",8840,17815
"00","1021","2","11A205","09","40253","3","1","0","04","-","1","3","1","02","11/01/2019",,,,,,,,,,,,1,,8840,0
"00","1021","2","11A205","09","40253","3","1","0","01","-","1","1","1","42","14/06/1979","1","07","5","2","5","01","1","5","2","1","999999",1,,8840,0
"00","1021","2","11A205","09","40253","2","1","0","02","-","1","3","2","41","19/08/1980","1","04","3","2","2","01","5","5","2","1","999999",1,,8840,0
"00","1021","2","11A205","09","40253","1","1","0","03","-","1","3","1","21","21/02/2000","1","04","3","1","6","01","4","4","3","2","002400",1,,8840,0
"00","1021","2","11A205","09","40253","1","1","0","02","-","1","2","2","52","08/10/1968","1","04","3","2","5","07",,,,,,1,"1",8840,26722
"00","1021","2","11A205","09","40253","1","1","0","01","-","1","1","1","52","19/09/1969","1","03","3","2","5","01","5","5","3","2","003500",1,,8840,0
"00","1021","2","11A205","09","40253","2","1","0","01","-","1","1","1","65","23/01/1956","1","04","3","2","5","01","4","4","3","2","999999",1,"1",8840,26722
"00","1021","2","11A205","09","40253","2","1","0","04","-","1","5","2","08","13/03/2013","1","02","2","1",,,,,,,,1,,8840,0
"00","1021","2","11A205","09","40253","2","1","0","03","-","1","3","1","32","08/03/1989","1","04","3","2","6","01","5","5","3","2","999999",1,,8840,0
"00","1021","2","12A205","09","40254","2","1","1","02","-","1","2","2","42","15/09/1979","1","03","1","2","1","07",,,,,,1,"1",6864,13899
"00","1021","2","12A205","09","40254","2","1","1","03","-","1","3","2","17","23/12/2003","1","04","1","2","6","07",,,,,,1,,6864,0
"00","1021","2","12A205","09","40254","2","1","1","05","-","1","3","1","00","19/06/2021",,,,,,,,,,,,1,,6864,0
"00","1021","2","12A205","09","40254","2","1","1","04","-","1","3","2","11","18/08/2010","1","02","5","1",,,,,,,,1,,6864,0
"00","1021","2","12A205","09","40254","3","1","0","03","-","1","6","2","56","14/04/1965","1","06","4","2","3","01","3","7","3","2","999999",1,,6864,0
"00","1021","2","12A205","09","40254","3","1","0","04","-","1","7","2","35","18/06/1986","1","07","4","2","6","01","2","5","3","2","999999",1,,6864,0
"00","1021","2","12A205","09","40254","1","1","0","02","-","1","3","2","24","22/07/1997","1","07","4","1","6","06",,,,,,1,,6864,0
"00","1021","2","12A205","09","40254","1","1","0","01","-","1","1","2","56","10/11/1964","1","04","3","2","3","07",,,,,,1,"1",6864,13899
"00","1021","2","12A205","09","40254","3","1","0","01","-","1","1","2","70","23/09/1951","1","02","6","2","6","08",,,,,,1,"1",6864,27798
"00","1021","2","12A205","09","40254","3","1","0","02","-","1","6","2","63","19/03/1958","1","02","6","2","6","08",,,,,,1,,6864,0
"00","1021","2","12A205","09","40254","2","1","1","01","-","1","1","1","41","26/08/1980","1","04","1","2","1","01","4","4","3","1","001000",1,,6864,0
"00","1021","6","11B191","09","40260","2","1","0","02","-","1","2","2","34","19/07/1987","1","07","5","2","5","01","1","5","3","2","999999",1,,6427,0
"00","1021","6","11B191","09","40260","3","1","0","01","-","1","1","1","34","17/08/1987","1","06","3","2","5","01","7","2","2","1","999999",1,,6427,0
"00","1021","6","11B191","09","40260","3","1","0","03","-","1","3","2","03","19/02/2018",,,,,,,,,,,,1,,6427,0
"00","1021","6","11B191","09","40260","3","1","0","02","-","1","3","2","33","24/06/1988","1","03","3","2","5","07",,,,,,1,"1",6427,12952
"00","1021","6","11B191","09","40260","3","1","0","04","-","1","3","2","13","21/08/2008","1","02","6","1","6","06",,,,,,1,,6427,0
"00","1021","6","11B191","09","40260","4","1","0","02","-","1","3","1","22","12/04/1999","1","04","3","2","6","01","5","5","3","2","002300",1,"1",6427,25904
"00","1021","6","11B191","09","40260","4","1","0","03","-","1","3","2","22","21/09/1999","1","04","3","2","6","01","5","5","3","1","001000",1,,6427,0
"00","1021","6","11B191","09","40260","4","1","0","01","-","1","1","2","47","21/03/1974","1","03","3","2","2","01","5","5","2","1","001000",1,,6427,0
"00","1021","6","11B191","09","40260","4","1","0","04","-","1","3","1","23","26/12/1997","1","04","3","2","6","01","5","5","2","1","001200",1,,6427,0
"00","1021","6","11B191","09","40260","1","1","0","02","-","1","2","2","41","01/12/1979","1","04","3","2","5","07",,,,,,1,"1",6427,25904
"00","1021","6","11B191","09","40260","1","1","0","05","-","1","6","1","48","16/06/1973","1","04","3","2","6","01","5","5","3","1","999999",1,,6427,0
"00","1021","6","11B191","09","40260","1","1","0","01","-","1","1","1","44","22/02/1977","1","04","3","2","5","01","5","5","2","1","999999",1,,6427,0
"00","1021","6","11B191","09","40260","1","1","0","04","-","1","3","2","16","20/01/2005","1","03","3","1","6","06",,,,,,1,,6427,0
"00","1021","6","11B191","09","40260","1","1","0","03","-","1","3","2","23","14/09/1998","1","07","2","1","6","06",,,,,,1,,6427,0
"00","1021","6","11B191","09","40260","2","1","0","01","-","1","1","1","34","09/10/1986","1","03","3","2","5","01","5","5","3","2","999999",1,"1",6427,12952
"00","1021","6","11B191","09","40263","3","1","0","01","-","1","1","1","63","15/04/1958","1","04","3","2","5","08",,,,,,1,"1",7815,23623
"00","1021","6","11B191","09","40263","2","1","0","02","-","1","3","1","20","13/04/2001","1","04","1","2","6","01","4","4","3","1","001200",1,,7815,0
"00","1021","6","11B191","09","40263","3","1","0","03","-","1","4","2","97","25/10/1923","1","00",,"2","5","07",,,,,,1,,7815,0
"00","1021","6","11B191","09","40263","4","1","0","04","-","1","3","2","12","12/05/2009","1","02","5","1","6","06",,,,,,1,,7815,0
"00","1021","6","11B191","09","40263","4","1","0","02","-","1","2","2","45","16/10/1975","1","03","3","2","5","01","4","5","2","1","001200",1,,7815,0
"00","1021","6","11B191","09","40263","4","1","0","03","-","1","3","2","21","13/03/2000","1","07","2","1","6","06",,,,,,1,"1",7815,23623
"00","1021","6","11B191","09","40263","4","1","0","01","-","1","1","1","46","26/10/1974","1","04","2","2","5","01","7","3","3","1","001200",1,,7815,0
"00","1021","6","11B191","09","40263","3","1","0","02","-","1","4","1","95","30/11/1925","1","00",,"2","5","08",,,,,,1,,7815,0
"00","1021","6","11B191","09","40263","2","1","0","01","-","1","1","2","47","17/05/1974","1","03","3","2","4","01","4","4","2","1","002000",1,"1",7815,15749
"00","1021","5","11B191","09","40263","1","1","0","03","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","6","11B191","09","40263","1","1","0","06","-","1","3","1","11","14/07/2010","1","02","4","1",,,,,,,,1,,7815,0
"00","1021","5","11B191","09","40263","1","1","0","04","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","6","11B191","09","40263","1","1","0","05","-","1","3","2","12","23/12/2008","1","02","6","1","6","06",,,,,,1,,7815,0
"00","1021","6","11B191","09","40263","1","1","0","07","-","1","3","1","01","17/05/2020",,,,,,,,,,,,1,,7815,0
"00","1021","6","11B191","09","40263","1","1","0","01","-","1","1","1","42","02/08/1979","1","02","6","2","1","01","4","4","2","1","001500",1,,7815,0
"00","1021","6","11B191","09","40263","1","1","0","02","-","1","2","2","34","25/04/1987","1","03","3","2","1","07",,,,,,1,"1",7815,15749
"00","1021","6","12B191","09","40265","1","1","0","05","-","1","3","2","23","13/03/1998","1","04","3","2","6","01","5","5","3","2","999999",1,,9126,0
"00","1021","6","12B191","09","40265","3","1","0","03","-","1","3","2","59","15/01/1962","1","03","3","2","6","01","3","5","3","2","003500",1,,9126,0
"00","1021","6","12B191","09","40265","2","1","0","03","-","1","3","2","28","17/04/1993","1","07","4","2","6","01","1","5","3","2","999999",1,"1",9126,46200
"00","1021","6","12B191","09","40265","2","1","0","02","-","1","2","2","56","05/09/1965","1","07","4","2","5","01","1","5","3","2","999999",1,,9126,0
"00","1021","6","12B191","09","40265","2","1","0","04","-","1","3","1","30","18/07/1991","1","07","4","2","6","01","1","5","2","2","999999",1,,9126,0
"00","1021","6","12B191","09","40265","2","1","0","01","-","1","1","1","77","16/10/1943","1","04","3","2","5","01","1","5","2","1","999999",1,,9126,0
"00","1021","6","12B191","09","40265","3","1","0","05","-","1","3","2","52","24/11/1968","1","03","3","2","6","01","3","5","3","2","004500",1,,9126,0
"00","1021","6","12B191","09","40265","3","1","0","01","-","1","1","2","82","20/06/1939","2","02","1","2","4","09",,,,,,1,"1",9126,46200
"00","1021","6","12B191","09","40265","3","1","0","04","-","1","3","2","55","19/10/1965","1","03","3","2","6","01","5","5","3","2","004000",1,,9126,0
"00","1021","6","12B191","09","40265","3","1","0","02","-","1","3","2","51","24/07/1970","1","03","3","2","6","07",,,,,,1,,9126,0
"00","1021","6","12B191","09","40265","1","1","0","02","-","1","3","1","28","25/12/1992","1","04","3","2","6","01","5","5","2","2","999999",1,"1",9126,46200
"00","1021","6","12B191","09","40265","1","1","0","01","-","1","1","2","57","16/10/1963","1","04","3","2","2","01","5","5","3","2","999999",1,,9126,0
"00","1021","6","12B191","09","40265","1","1","0","03","-","1","3","2","23","15/07/1998","1","04","3","2","6","07",,,,,,1,,9126,0
"00","1021","6","12B191","09","40265","1","1","0","04","-","1","3","2","25","04/12/1995","1","04","3","2","6","01","5","5","3","2","999999",1,,9126,0
"00","1021","6","12B191","09","40265","4","1","0","03","-","1","3","2","13","27/01/2008","1","02","6","1","6","06",,,,,,1,,9126,0
"00","1021","6","12B191","09","40265","4","1","0","02","-","1","2","2","45","24/01/1976","1","03","3","2","1","07",,,,,,1,,9126,0
"00","1021","6","12B191","09","40265","4","1","0","04","-","1","3","2","10","24/09/2011","1","02","2","1",,,,,,,,1,,9126,0
"00","1021","6","12B191","09","40265","4","1","0","01","-","1","1","1","48","13/02/1973","1","03","3","2","1","01","4","4","3","1","999999",1,"1",9126,18480
"00","1021","6","12B191","09","40265","2","1","0","05","-","1","3","1","25","26/07/1996","1","07","4","2","6","01","1","5","2","2","999999",1,,9126,0
"00","1021","2","13A205","09","40297","3","1","0","01","-","1","1","1","69","01/10/1952","1","07","4","2","6","08",,,,,,1,"1",9864,29856
"00","1021","2","13A205","09","40297","2","1","0","06","-","3","3","1","31","24/01/1990","1","08","5","2","6","01","1","5","2","2","999999",1,,9864,0
"00","1021","2","13A205","09","40297","2","1","0","05","-","3","2","2","65","21/06/1956","1","07","5","2","5","08",,,,,,1,"1",9864,39808
"00","1021","2","13A205","09","40297","2","1","0","04","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","2","13A205","09","40297","3","1","0","03","-","1","7","1","25","24/06/1996","1","07","4","2","6","01","1","7","3","2","999999",1,,9864,0
"00","1021","2","13A205","09","40297","2","1","0","03","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","2","13A205","09","40297","2","1","0","01","-","1","1","1","65","10/12/1955","1","07","4","2","5","08",,,,,,1,,9864,0
"00","1021","2","13A205","09","40297","1","1","1","01","-","1","1","1","52","02/02/1969","1","08","2","2","3","01","1","5","3","2","999999",1,"1",9864,9952
"00","1021","2","13A205","09","40297","3","1","0","02","-","1","6","2","61","16/10/1960","1","07","4","2","6","07",,,,,,1,,9864,0
"00","1021","2","13A205","09","40297","2","1","0","02","-","1","3","1","34","04/11/1986","1","07","4","2","6","01","1","5","2","2","999999",1,,9864,0
"00","1021","8","12A197","09","40298","4","1","0","01","-","1","1","1","49","27/10/1971","1","04","3","2","5","01","5","5","4","1","999999",1,,7277,0
"00","1021","8","12A197","09","40298","3","1","0","02","-","1","2","2","41","12/09/1980","1","04","3","2","5","07",,,,,,1,"1",7277,14736
"00","1021","8","12A197","09","40298","3","1","0","03","-","1","3","2","14","22/06/2007","1","03","1","1","6","06",,,,,,1,,7277,0
"00","1021","8","12A197","09","40298","3","1","0","01","-","1","1","1","48","25/01/1973","1","07","4","2","5","01","4","5","3","2","003500",1,,7277,0
"00","1021","8","12A197","09","40298","2","1","0","01","-","1","1","1","48","07/02/1973","1","06","3","2","6","01","1","5","3","2","008000",1,"1",7277,7368
"00","1021","8","12A197","09","40298","1","1","0","03","-","1","6","2","78","26/07/1943","1","02","3","2","6","09",,,,,,1,,7277,0
"00","1021","8","12A197","09","40298","1","1","0","01","-","1","1","2","63","29/12/1957","1","07","5","2","6","08",,,,,,1,"1",7277,22104
"00","1021","8","12A197","09","40298","1","1","0","02","-","1","3","1","39","21/11/1981","1","07","5","2","6","04",,,,,,1,,7277,0
"00","1021","8","12A197","09","40298","4","1","0","02","-","1","2","2","45","02/02/1976","1","04","3","2","5","01","4","4","2","1","000500",1,,7277,0
"00","1021","8","12A197","09","40298","4","1","0","06","-","1","5","2","25","06/04/1996","1","08","2","2","1","07",,,,,,1,,7277,0
"00","1021","8","12A197","09","40298","4","1","0","07","-","1","5","2","00","12/05/2021",,,,,,,,,,,,1,,7277,0
"00","1021","8","12A197","09","40298","4","1","0","04","-","1","3","1","26","25/08/1995","1","06","2","2","6","01","1","5","3","2","999999",1,,7277,0
"00","1021","8","12A197","09","40298","4","1","0","03","-","1","3","1","27","28/07/1994","1","06","2","2","6","01","1","5","3","2","999999",1,"1",7277,36841
"00","1021","8","12A197","09","40298","4","1","0","05","-","1","3","1","15","25/08/2006","1","03","2","1","6","06",,,,,,1,,7277,0
"00","1021","8","11A197","09","40299","4","1","0","03","-","1","3","1","13","11/03/2008","1","02","6","1","6","06",,,,,,1,,6670,0
"00","1021","8","11A197","09","40299","4","1","0","05","-","1","3","2","06","12/02/2015","2","01","2","1",,,,,,,,1,,6670,0
"00","1021","8","11A197","09","40299","4","1","0","02","-","1","2","2","34","18/03/1987","1","04","1","2","5","01","4","4","2","1","000300",1,"1",6670,6721
"00","1021","8","11A197","09","40299","4","1","0","04","-","1","3","1","09","19/07/2012","1","02","2","1",,,,,,,,1,,6670,0
"00","1021","8","11A197","09","40299","4","1","0","01","-","2",,,,,,,,,,,,,,,,1,,0,0
"00","1021","8","11A197","09","40299","1","1","0","02","-","1","2","2","45","16/08/1976","1","03","3","2","5","07",,,,,,1,"1",6670,13441
"00","1021","8","11A197","09","40299","3","1","1","02","-","1","2","2","29","17/12/1991","1","06","4","2","1","07",,,,,,1,"1",6670,13441
"00","1021","8","11A197","09","40299","1","1","0","03","-","1","3","1","14","05/03/2007","1","03","1","1","6","06",,,,,,1,,6670,0
"00","1021","8","11A197","09","40299","3","1","1","03","-","1","3","2","03","04/12/2017",,,,,,,,,,,,1,,6670,0
"00","1021","8","11A197","09","40299","3","1","1","01","-","1","1","1","22","19/01/1999","1","03","3","2","1","01","5","5","3","3","015000",1,,6670,0
"00","1021","8","11A197","09","40299","2","1","0","03","-","1","6","2","22","03/12/1998","1","07","2","1","6","06",,,,,,1,,6670,0
"00","1021","8","11A197","09","40299","2","1","0","01","-","1","1","1","36","23/06/1985","1","04","2","2","6","01","7","5","3","2","999999",1,"1",6670,20162
"00","1021","8","11A197","09","40299","2","1","0","02","-","1","4","2","57","15/07/1964","1","02","6","2","6","05",,,,,,1,,6670,0
"00","1021","8","11A197","09","40299","1","1","0","01","-","1","1","1","47","09/08/1974","1","04","3","2","5","01","3","5","3","2","999999",1,,6670,0
"00","1021","8","12A197","09","40300","1","1","0","02","-","1","3","2","26","25/07/1995","1","04","3","1","6","01","3","5","3","2","999999",1,,6354,0
"00","1021","8","12A197","09","40300","1","1","0","01","-","1","1","1","43","03/10/1978","1","04","3","2","3","01","5","5","2","1","999999",1,"1",6354,12867
"00","1021","8","12A197","09","40300","2","1","0","01","-","1","1","2","45","18/07/1976","1","04","3","2","5","01","3","5","3","2","999999",1,"1",6354,6433
