"CD","PER","MPIO","N_ENT","AGEB","UPM","AREA","FOL","ENT","CON","N_PRO_VIV","V_SEL","N_HOG","H_MUD","R_PRE","FCH_PRE","R_DEF","FCH_DEF","E_OBS","RFC_ENT","RFC_SUP","P1","P2","P3","P4","R_INF","R_ELE","TEL","R_HAB","R_NUE","R_AUS","DIASEM","HORA","R_PRE_MOD","R_DEF_MOD","TIPO","FACTOR"
"01","1021","011","4","057-5","0913501","01","11A203","09","40635","0050","1","1","0","00","04/10/2021","00","20/10/2021","2","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,7727
"26","1021","005","3","358-A","1000701","26","11A204","10","40005","0105","1","1","0","00","08/10/2021","00","15/10/2021","1","-","-","03","1",,,"01","01","-","03","00","00","-",,"00","00",1,8203
"26","1021","005","3","358-A","1000701","26","11A204","10","40005","0027","4","1","0","00","14/10/2021","00","15/10/2021","1","-","-","02","1",,,"01","02","-","02","00","00","-",,"00","00",1,8203
"26","1021","005","3","358-A","1000701","26","11A204","10","40005","0069","3","1","0","00","08/10/2021","00","15/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,8203
"26","1021","005","3","358-A","1000701","26","11A204","10","40005","0094","2","1","0","00","08/10/2021","00","15/10/2021","1","-","-","04","1",,,"01","02","-","04","00","00","-",,"00","00",1,8203
"26","1021","005","7","563-7","1001310","26","13A198","10","40077","0037","2","1","0","00","19/10/2021","00","20/10/2021","1","-","-","04","1",,,"01","01","-","04","00","00","-",,"00","00",1,13351
"26","1021","005","7","563-7","1001310","26","13A198","10","40077","0080","1","1","0","00","06/10/2021","00","08/10/2021","1","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,13351
"26","1021","005","7","563-7","1001310","26","13A198","10","40077","0147","3","1","0","00","06/10/2021","00","08/10/2021","1","-","-","04","1",,,"04","01","-","04","00","00","-",,"00","00",1,13351
"26","1021","005","7","563-7","1001310","26","13A198","10","40077","0122","4","1","0","00","06/10/2021","00","08/10/2021","1","-","-","03","1",,,"01","01","-","03","00","00","-",,"00","00",1,13351
"26","1021","005","8","230-8","1000416","26","12A197","10","40101","0064","1","1","0","00","12/10/2021","00","15/10/2021","1","-","-","01",,,,"02","02","-","01","00","00","-",,"00","00",1,7490
"26","1021","005","8","230-8","1000416","26","12A197","10","40101","0083","3","1","0","00","12/10/2021","00","15/10/2021","1","-","-","04","1",,,"01","04","-","04","00","00","-",,"00","00",1,7490
"26","1021","005","8","230-8","1000416","26","12A197","10","40101","0005","4","1","0","00","12/10/2021","00","15/10/2021","1","-","-","03","1",,,"01","01","-","03","00","00","-",,"00","00",1,7490
"26","1021","005","8","230-8","1000416","26","12A197","10","40101","0025","2","1","0","00","12/10/2021","00","15/10/2021","1","-","-","03","1",,,"03","03","-","03","00","00","-",,"00","00",1,7490
"26","1021","005","8","269-A","1000581","26","13A197","10","40131","0099","4","1","0","00","18/10/2021","00","19/10/2021","1","-","-","05","1",,,"01","05","-","05","00","00","-",,"00","00",1,8477
"26","1021","005","8","269-A","1000581","26","13A197","10","40131","0062","3","1","0","00","14/10/2021","00","15/10/2021","1","-","-","04","1",,,"01","01","-","04","00","00","-",,"00","00",1,8477
"26","1021","005","8","269-A","1000581","26","13A197","10","40131","0046","2","1","0","00","13/10/2021","00","15/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,8477
"26","1021","005","8","269-A","1000581","26","13A197","10","40131","0011","1","1","0","00","14/10/2021","00","15/10/2021","1","-","-","02","1",,,"02","01","-","02","00","00","-",,"00","00",1,8477
"26","1021","005","3","531-7","1001195","26","13A204","10","40134","0106","4","1","0","00","13/10/2021","00","15/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,10371
"26","1021","005","3","531-7","1001195","26","13A204","10","40134","0110","3","1","0","00","04/10/2021","00","06/10/2021","1","-","-","03","1",,,"03","03","-","03","00","00","-",,"00","00",1,10371
"26","1021","005","3","531-7","1001195","26","13A204","10","40134","0055","2","1","0","00","04/10/2021","00","06/10/2021","1","-","-","02","1",,,"02","02","-","02","00","00","-",,"00","00",1,10371
"26","1021","005","3","531-7","1001195","26","13A204","10","40134","0028","1","1","0","00","04/10/2021","00","06/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,10371
"26","1021","005","2","280-6","1000626","26","11A205","10","40199","0038","2","1","0","12","18/10/2021","12","19/10/2021","1","-","-",,,,,,,"-",,,,"-",,"12","12",1,0
"26","1021","005","2","280-6","1000626","26","11A205","10","40199","0034","4","1","0","00","07/10/2021","00","08/10/2021","1","-","-","08","1",,,"02","01","-","08","00","00","-",,"00","00",1,9369
"26","1021","005","2","280-6","1000626","26","11A205","10","40199","0069","3","1","0","00","07/10/2021","00","08/10/2021","1","-","-","02","1",,,"02","01","-","02","00","00","-",,"00","00",1,9369
"26","1021","005","2","280-6","1000626","26","11A205","10","40199","0120","1","1","0","00","07/10/2021","00","08/10/2021","1","-","-","02","1",,,"02","01","-","02","00","00","-",,"00","00",1,9369
"26","1021","005","6","218-7","1000359","26","12B191","10","40206","0073","2","1","0","00","21/10/2021","00","22/10/2021","1","-","-","03","1",,,"01","01","-","03","00","00","-",,"00","00",1,10138
"26","1021","005","6","218-7","1000359","26","12B191","10","40206","0040","1","1","0","00","05/10/2021","00","06/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,10138
"26","1021","005","6","218-7","1000359","26","12B191","10","40206","0102","3","1","0","00","05/10/2021","00","06/10/2021","1","-","-","04","1",,,"01","01","-","04","00","00","-",,"00","00",1,10138
"26","1021","005","6","218-7","1000359","26","12B191","10","40206","0010","4","1","0","00","05/10/2021","00","06/10/2021","1","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,10138
"26","1021","005","2","245-4","1000463","26","12A205","10","40231","0052","4","1","0","00","20/10/2021","00","22/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,7289
"26","1021","005","2","245-4","1000463","26","12A205","10","40231","0001","2","1","0","00","20/10/2021","00","22/10/2021","1","-","-","03","1",,,"02","03","-","03","00","00","-",,"00","00",1,7289
"26","1021","005","2","245-4","1000463","26","12A205","10","40231","0030","3","1","0","00","18/10/2021","00","19/10/2021","1","-","-","05","1",,,"02","02","-","05","00","00","-",,"00","00",1,7289
"26","1021","005","2","245-4","1000463","26","12A205","10","40231","0078","1","1","0","00","18/10/2021","00","19/10/2021","1","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,7289
"26","1021","005","6","228-0","1000403","26","11B191","10","40234","0055","2","1","0","07","11/10/2021","07","15/10/2021","1","-","-",,,,,,,"-",,,,"-",,"07","07",1,0
"26","1021","005","6","228-0","1000403","26","11B191","10","40234","0091","3","1","0","00","11/10/2021","00","15/10/2021","1","-","-","03","1",,,"01","01","-","03","00","00","-",,"00","00",1,7341
"26","1021","005","6","228-0","1000403","26","11B191","10","40234","0118","4","1","0","00","18/10/2021","00","19/10/2021","1","-","-","04","1",,,"02","01","-","04","00","00","-",,"00","00",1,7341
"26","1021","005","6","228-0","1000403","26","11B191","10","40234","0050","1","1","0","00","11/10/2021","00","15/10/2021","1","-","-","04","1",,,"03","01","-","04","00","00","-",,"00","00",1,7341
"26","1021","005","1","445-0","1001023","26","12A206","10","40389","0041","2","1","0","00","19/10/2021","00","22/10/2021","1","-","-","04","1",,,"02","02","-","04","00","00","-",,"00","00",1,7454
"26","1021","005","1","445-0","1001023","26","12A206","10","40389","0016","1","1","0","00","19/10/2021","00","22/10/2021","1","-","-","03","1",,,"02","02","-","03","00","00","-",,"00","00",1,7454
"26","1021","005","1","445-0","1001023","26","12A206","10","40389","0065","3","1","0","00","19/10/2021","00","22/10/2021","1","-","-","02","1",,,"02","02","-","02","00","00","-",,"00","00",1,7454
"26","1021","005","1","445-0","1001023","26","12A206","10","40389","0089","4","1","0","00","19/10/2021","00","22/10/2021","1","-","-","03","1",,,"03","02","-","03","00","00","-",,"00","00",1,7454
"26","1021","005","5","601-4","1001387","26","13B192","10","40400","0109","3","1","0","06","18/10/2021","06","19/10/2021","1","-","-",,,,,,,"-",,,,"-",,"06","06",1,0
"26","1021","005","5","601-4","1001387","26","13B192","10","40400","0150","4","1","0","00","21/10/2021","00","22/10/2021","1","-","-","06","1",,,"04","01","-","06","00","00","-",,"00","00",1,10445
"26","1021","005","5","601-4","1001387","26","13B192","10","40400","0014","1","1","0","00","18/10/2021","00","19/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,10445
"26","1021","005","5","601-4","1001387","26","13B192","10","40400","0058","2","1","0","00","21/10/2021","00","22/10/2021","1","-","-","03","1",,,"02","02","-","03","00","00","-",,"00","00",1,10445
"26","1021","005","4","260-9","1000546","26","12A203","10","40415","0103","2","1","0","00","03/10/2021","00","06/10/2021","1","-","-","02","1",,,"02","02","-","02","00","00","-",,"00","00",1,8206
"26","1021","005","4","260-9","1000546","26","12A203","10","40415","0128","1","1","0","00","03/10/2021","00","06/10/2021","1","-","-","04","1",,,"01","01","-","04","00","00","-",,"00","00",1,8206
"26","1021","005","4","260-9","1000546","26","12A203","10","40415","0043","3","1","0","00","04/10/2021","00","06/10/2021","1","-","-","03","1",,,"01","02","-","03","00","00","-",,"00","00",1,8206
"26","1021","005","4","260-9","1000546","26","12A203","10","40415","0022","4","1","0","08","18/10/2021","08","19/10/2021","1","-","-",,,,,,,"-",,,,"-",,"08","08",1,0
"05","1021","020","3","018-1","1102009","05","11A204","11","40001","0066","1","1","0","00","05/10/2021","00","21/10/2021","2","-","-","04","1",,,"02","02","-","04","00","00","-",,"00","00",1,7698
"05","1021","020","3","018-1","1102009","05","11A204","11","40001","0096","2","1","0","00","05/10/2021","00","21/10/2021","2","-","-","03","1",,,"01","03","-","03","00","00","-",,"00","00",1,7698
"05","1021","020","3","018-1","1102009","05","11A204","11","40001","0022","3","1","0","00","05/10/2021","00","21/10/2021","2","-","-","11","1",,,"02","05","-","10","01","00","-",,"00","00",1,7698
"05","1021","020","3","018-1","1102009","05","11A204","11","40001","0125","4","1","0","00","14/10/2021","00","21/10/2021","2","-","-","06","1",,,"01","01","-","06","00","00","-",,"00","00",1,7698
"05","1021","020","7","218-8","1103336","05","12A198","11","40012","0062","1","1","0","00","06/10/2021","00","22/10/2021","1","-","-","03","1",,,"02","02","-","03","00","00","-",,"00","00",1,7585
"05","1021","020","7","218-8","1103336","05","12A198","11","40012","0090","2","1","0","00","07/10/2021","00","22/10/2021","2","-","-","03","1",,,"01","01","-","03","00","00","-",,"00","00",1,7585
"05","1021","020","7","218-8","1103336","05","12A198","11","40012","0116","3","1","0","00","07/10/2021","00","22/10/2021","1","-","-","06","1",,,"02","02","-","06","00","00","-",,"00","00",1,7585
"05","1021","020","7","218-8","1103336","05","12A198","11","40012","0022","4","1","0","00","07/10/2021","00","22/10/2021","2","-","-","06","1",,,"04","04","-","06","00","00","-",,"00","00",1,7585
"05","1021","020","7","391-3","1104328","05","11A198","11","40016","0001","1","1","1","00","07/10/2021","00","22/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,8060
"05","1021","020","7","391-3","1104328","05","11A198","11","40016","0039","2","1","0","00","07/10/2021","00","22/10/2021","1","-","-","03","1",,,"01","01","-","03","00","00","-",,"00","00",1,8060
"05","1021","020","7","391-3","1104328","05","11A198","11","40016","0086","3","1","0","00","07/10/2021","00","22/10/2021","2","-","-","03","1",,,"01","01","-","03","00","00","-",,"00","00",1,8060
"05","1021","020","7","391-3","1104328","05","11A198","11","40016","0151","4","1","0","00","07/10/2021","00","22/10/2021","2","-","-","02","1",,,"02","02","-","02","00","00","-",,"00","00",1,8060
"05","1021","020","3","481-8","1104633","05","13A204","11","40053","0104","1","1","0","00","20/10/2021","00","22/10/2021","2","-","-","05","1",,,"02","02","-","05","00","00","-",,"00","00",1,9136
"05","1021","020","3","481-8","1104633","05","13A204","11","40053","0096","4","1","0","00","11/10/2021","00","22/10/2021","2","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,9136
"05","1021","020","3","481-8","1104633","05","13A204","11","40053","0067","3","1","0","00","11/10/2021","00","22/10/2021","2","-","-","04","1",,,"02","02","-","04","00","00","-",,"00","00",1,9136
"05","1021","020","3","481-8","1104633","05","13A204","11","40053","0034","2","1","0","00","11/10/2021","00","22/10/2021","2","-","-","04","1",,,"02","02","-","04","00","00","-",,"00","00",1,9136
"05","1021","020","6","304-4","1103967","05","12B191","11","40109","0063","3","1","2","00","11/10/2021","00","21/10/2021","2","-","-","05","1",,,"02","01","-","05","00","00","-",,"00","00",1,8291
"05","1021","020","6","304-4","1103967","05","12B191","11","40109","0089","4","1","0","00","11/10/2021","00","21/10/2021","1","-","-","04","1",,,"01","01","-","04","00","00","-",,"00","00",1,8291
"05","1021","020","6","304-4","1103967","05","12B191","11","40109","0112","2","1","0","00","11/10/2021","00","21/10/2021","2","-","-","02","1",,,"02","02","-","02","00","00","-",,"00","00",1,8291
"05","1021","020","6","304-4","1103967","05","12B191","11","40109","0005","1","1","0","00","11/10/2021","00","21/10/2021","1","-","-","03","1",,,"02","02","-","03","00","01","-",,"00","00",1,8291
"05","1021","020","8","193-6","1103147","05","12A197","11","40144","0071","4","1","0","00","06/10/2021","00","22/10/2021","1","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,7981
"05","1021","020","8","193-6","1103147","05","12A197","11","40144","0029","3","1","0","00","06/10/2021","00","22/10/2021","1","-","-","04","1",,,"02","02","-","04","00","00","-",,"00","00",1,7981
"05","1021","020","8","193-6","1103147","05","12A197","11","40144","0086","1","1","0","00","06/10/2021","00","22/10/2021","2","-","-","05","1",,,"04","04","-","05","00","00","-",,"00","00",1,7981
"05","1021","020","8","193-6","1103147","05","12A197","11","40144","0118","2","1","0","00","06/10/2021","00","22/10/2021","2","-","-","04","1",,,"02","02","-","04","00","00","-",,"00","00",1,7981
"05","1021","020","8","013-9","1101977","05","12A197","11","40146","0099","4","1","0","00","05/10/2021","00","21/10/2021","1","-","-","03","1",,,"01","01","-","03","00","00","-",,"00","00",1,7254
"05","1021","020","8","013-9","1101977","05","12A197","11","40146","0075","2","1","0","00","05/10/2021","00","21/10/2021","2","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,7254
"05","1021","020","8","013-9","1101977","05","12A197","11","40146","0037","3","1","0","00","05/10/2021","00","21/10/2021","2","-","-","04","1",,,"04","01","-","04","00","00","-",,"00","00",1,7254
"05","1021","020","8","013-9","1101977","05","12A197","11","40146","0047","1","1","1","06","22/10/2021","06","22/10/2021","1","-","-",,,,,,,"-",,,,"-",,"06","06",1,0
"05","1021","020","2","109-0","1102673","05","12A205","11","40280","0035","1","1","0","00","14/10/2021","00","21/10/2021","2","-","-","04","1",,,"03","03","-","04","00","00","-",,"00","00",1,7830
"05","1021","020","2","109-0","1102673","05","12A205","11","40280","0017","3","1","0","00","14/10/2021","00","21/10/2021","2","-","-","05","1",,,"02","02","-","05","00","00","-",,"00","00",1,7830
"05","1021","020","2","109-0","1102673","05","12A205","11","40280","0062","2","1","0","00","13/10/2021","00","21/10/2021","2","-","-","05","1",,,"03","03","-","05","00","00","-",,"00","00",1,7830
"05","1021","020","2","109-0","1102673","05","12A205","11","40280","0090","4","1","0","03","22/10/2021","03","22/10/2021","1","-","-",,,,,,,"-",,,,"-",,"03","03",1,0
"05","1021","020","2","238-5","1103415","05","11A205","11","40281","0056","3","1","0","00","07/10/2021","00","22/10/2021","2","-","-","07","1",,,"01","05","-","07","00","00","-",,"00","00",1,8688
"05","1021","020","2","238-5","1103415","05","11A205","11","40281","0079","4","1","0","00","07/10/2021","00","22/10/2021","2","-","-","08","1",,,"02","02","-","08","00","00","-",,"00","00",1,8688
"05","1021","020","2","238-5","1103415","05","11A205","11","40281","0004","1","1","0","00","07/10/2021","00","22/10/2021","2","-","-","04","1",,,"02","02","-","04","00","00","-",,"00","00",1,8688
"05","1021","020","2","238-5","1103415","05","11A205","11","40281","0029","2","1","0","00","07/10/2021","00","22/10/2021","1","-","-","10","2","03","02","01","01","-","02","00","00","-",,"00","00",1,8688
"05","1021","020","6","210-1","1103262","05","11B191","11","40290","0161","3","1","0","00","05/10/2021","00","21/10/2021","1","-","-","05","1",,,"02","02","-","05","00","00","-",,"00","00",1,9865
"05","1021","020","6","210-1","1103262","05","11B191","11","40290","0230","1","1","0","00","05/10/2021","00","21/10/2021","2","-","-","05","1",,,"01","01","-","05","00","00","-",,"00","00",1,9865
"05","1021","020","6","210-1","1103262","05","11B191","11","40290","0269","4","1","0","00","19/10/2021","00","21/10/2021","1","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,9865
"05","1021","020","6","210-1","1103262","05","11B191","11","40290","0292","2","1","0","00","05/10/2021","00","21/10/2021","2","-","-","03","1",,,"01","01","-","03","00","00","-",,"00","00",1,9865
"05","1021","020","6","360-8","1104282","05","13B191","11","40293","0079","4","1","0","03","22/10/2021","03","22/10/2021","1","-","-",,,,,,,"-",,,,"-",,"03","03",1,0
"05","1021","020","6","360-8","1104282","05","13B191","11","40293","0105","3","1","0","03","22/10/2021","03","22/10/2021","1","-","-",,,,,,,"-",,,,"-",,"03","03",1,0
"05","1021","020","6","360-8","1104282","05","13B191","11","40293","0035","2","1","0","03","22/10/2021","03","22/10/2021","1","-","-",,,,,,,"-",,,,"-",,"03","03",1,0
"05","1021","020","6","360-8","1104282","05","13B191","11","40293","0004","1","1","0","00","11/10/2021","00","22/10/2021","2","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,8130
"05","1021","020","1","324-1","1104101","05","12A206","11","40422","0076","4","1","0","00","22/10/2021","00","22/10/2021","2","-","-","05","1",,,"01","01","-","05","00","00","-",,"00","00",1,7396
"05","1021","020","1","324-1","1104101","05","12A206","11","40422","0028","2","1","0","00","12/10/2021","00","21/10/2021","1","-","-","04","1",,,"03","02","-","04","00","00","-",,"00","00",1,7396
"05","1021","020","1","324-1","1104101","05","12A206","11","40422","0051","3","1","0","00","12/10/2021","00","21/10/2021","1","-","-","03","1",,,"03","02","-","03","00","00","-",,"00","00",1,7396
"05","1021","020","1","324-1","1104101","05","12A206","11","40422","0003","1","1","0","00","12/10/2021","00","21/10/2021","1","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,7396
"05","1021","020","1","161-6","1102921","05","11A206","11","40463","0115","3","1","0","00","06/10/2021","00","21/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,7916
"05","1021","020","1","161-6","1102921","05","11A206","11","40463","0025","4","1","0","00","06/10/2021","00","21/10/2021","1","-","-","05","1",,,"02","03","-","05","00","00","-",,"00","00",1,7916
"05","1021","020","1","161-6","1102921","05","11A206","11","40463","0054","1","1","0","00","06/10/2021","00","21/10/2021","1","-","-","04","1",,,"02","01","-","04","00","00","-",,"00","00",1,7916
"05","1021","020","1","161-6","1102921","05","11A206","11","40463","0085","2","1","0","00","06/10/2021","00","21/10/2021","1","-","-","05","1",,,"02","01","-","05","00","00","-",,"00","00",1,7916
"05","1021","020","8","324-1","1104108","05","11A197","11","40469","0007","1","1","0","00","07/10/2021","00","22/10/2021","2","-","-","06","1",,,"02","02","-","06","00","00","-",,"00","00",1,7960
"05","1021","020","8","324-1","1104108","05","11A197","11","40469","0026","2","1","0","00","11/10/2021","00","22/10/2021","2","-","-","04","1",,,"02","02","-","04","00","00","-",,"00","00",1,7960
"05","1021","020","8","324-1","1104108","05","11A197","11","40469","0073","4","1","0","00","07/10/2021","00","22/10/2021","1","-","-","05","1",,,"02","03","-","05","00","00","-",,"00","00",1,7960
"05","1021","020","8","324-1","1104108","05","11A197","11","40469","0049","3","1","0","00","07/10/2021","00","22/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,7960
"05","1021","025","1","002-7","1106838","05","11A206","11","40471","0022","3","1","0","00","13/10/2021","00","21/10/2021","1","-","-","04","1",,,"01","02","-","04","00","00","-",,"00","00",1,7540
"05","1021","025","1","002-7","1106838","05","11A206","11","40471","0060","2","1","0","00","13/10/2021","00","21/10/2021","1","-","-","05","1",,,"02","02","-","05","00","00","-",,"00","00",1,7540
"05","1021","025","1","002-7","1106838","05","11A206","11","40471","0067","1","1","0","00","13/10/2021","00","21/10/2021","1","-","-","06","1",,,"02","04","-","06","00","00","-",,"00","00",1,7540
"05","1021","025","1","002-7","1106838","05","11A206","11","40471","0078","4","1","0","00","13/10/2021","00","21/10/2021","1","-","-","05","1",,,"02","03","-","05","00","00","-",,"00","00",1,7540
"05","1021","031","5","026-A","1107276","05","12B192","11","40480","0111","3","1","0","03","21/10/2021","03","22/10/2021","1","-","-",,,,,,,"-",,,,"-",,"03","03",1,0
"05","1021","031","5","026-A","1107276","05","12B192","11","40480","0278","4","1","1","00","12/10/2021","00","22/10/2021","2","-","-","02","1",,,"02","02","-","02","00","00","-",,"00","00",1,11854
"05","1021","031","5","026-A","1107276","05","12B192","11","40480","0156","2","1","0","00","18/10/2021","00","22/10/2021","2","-","-","03","1",,,"02","02","-","03","00","01","-",,"00","00",1,11854
"05","1021","031","5","026-A","1107276","05","12B192","11","40480","0035","1","1","0","00","14/10/2021","00","22/10/2021","1","-","-","03","1",,,"03","03","-","03","00","00","-",,"00","00",1,11854
"05","1021","020","5","026-6","1102056","05","11B192","11","40518","0104","3","1","0","00","01/10/2021","00","21/10/2021","2","-","-","03","1",,,"02","02","-","03","00","00","-",,"00","00",1,6557
"05","1021","020","5","026-6","1102056","05","11B192","11","40518","0066","4","1","0","00","01/10/2021","00","21/10/2021","2","-","-","02","1",,,"05","05","-","02","00","03","-",,"00","00",1,6557
"05","1021","020","5","026-6","1102056","05","11B192","11","40518","0047","1","1","0","00","01/10/2021","00","21/10/2021","1","-","-","06","1",,,"03","03","-","04","02","00","-",,"00","00",1,6557
"05","1021","020","5","026-6","1102056","05","11B192","11","40518","0019","2","1","0","00","01/10/2021","00","21/10/2021","1","-","-","06","1",,,"03","03","-","06","00","00","-",,"00","00",1,6557
"05","1021","020","4","131-5","1102755","05","13A203","11","40593","0162","3","1","0","00","07/10/2021","00","22/10/2021","2","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,11472
"05","1021","020","4","131-5","1102755","05","13A203","11","40593","0068","4","1","0","00","06/10/2021","00","22/10/2021","1","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,11472
"05","1021","020","4","131-5","1102755","05","13A203","11","40593","0010","2","1","0","03","22/10/2021","03","22/10/2021","1","-","-",,,,,,,"-",,,,"-",,"03","03",1,0
"05","1021","020","4","131-5","1102755","05","13A203","11","40593","0132","1","1","0","00","11/10/2021","00","22/10/2021","2","-","-","05","1",,,"01","01","-","05","00","00","-",,"00","00",1,11472
"05","1021","020","4","176-2","1103023","05","11A203","11","40594","0010","3","1","0","00","06/10/2021","00","21/10/2021","2","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,7159
"05","1021","020","4","176-2","1103023","05","11A203","11","40594","0041","4","1","0","03","22/10/2021","03","22/10/2021","1","-","-",,,,,,,"-",,,,"-",,"03","03",1,0
"05","1021","020","4","176-2","1103023","05","11A203","11","40594","0073","1","1","1","00","13/10/2021","00","21/10/2021","2","-","-","04","1",,,"01","01","-","04","00","00","-",,"00","00",1,7159
"05","1021","020","4","176-2","1103023","05","11A203","11","40594","0107","2","1","0","00","06/10/2021","00","21/10/2021","1","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,7159
"05","1021","020","4","088-7","1102593","05","12A203","11","40598","0070","3","1","0","00","08/10/2021","00","21/10/2021","2","-","-","05","1",,,"02","01","-","05","00","00","-",,"00","00",1,6129
"05","1021","020","4","088-7","1102593","05","12A203","11","40598","0039","2","1","0","00","08/10/2021","00","21/10/2021","2","-","-","02","1",,,"02","01","-","02","00","00","-",,"00","00",1,6129
"05","1021","020","4","088-7","1102593","05","12A203","11","40598","0016","1","1","0","00","08/10/2021","00","21/10/2021","1","-","-","04","1",,,"02","02","-","04","00","00","-",,"00","00",1,6129
"05","1021","020","4","088-7","1102593","05","12A203","11","40598","0084","4","1","0","00","08/10/2021","00","21/10/2021","1","-","-","02","1",,,"01","02","-","02","00","00","-",,"00","00",1,6129
"13","1021","001","3","269-A","1200715","13","12A204","12","40003","0117","2","1","0","00","01/10/2021","00","12/10/2021","2","-","-","02","1",,,"02","01","-","02","00","00","-",,"00","00",1,10134
"13","1021","001","3","269-A","1200715","13","12A204","12","40003","0222","3","1","0","00","01/10/2021","00","12/10/2021","2","-","-","02","1",,,"01","02","-","02","00","00","-",,"00","00",1,10134
"13","1021","001","3","269-A","1200715","13","12A204","12","40003","0275","4","1","0","00","01/10/2021","00","12/10/2021","2","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,10134
"13","1021","001","3","269-A","1200715","13","12A204","12","40003","0058","1","1","0","07","19/10/2021","07","19/10/2021","2","-","-",,,,,,,"-",,,,"-",,"07","07",1,0
"13","1021","001","6","259-6","1200643","13","12B191","12","40072","0055","2","1","0","00","01/10/2021","00","12/10/2021","2","-","-","02","1",,,"02","01","-","02","00","00","-",,"00","00",1,5706
"13","1021","001","6","259-6","1200643","13","12B191","12","40072","0029","1","1","0","07","19/10/2021","07","19/10/2021","2","-","-",,,,,,,"-",,,,"-",,"07","07",1,0
"13","1021","001","6","259-6","1200643","13","12B191","12","40072","0090","3","1","0","06","19/10/2021","06","19/10/2021","2","-","-",,,,,,,"-",,,,"-",,"06","06",1,0
"13","1021","001","6","259-6","1200643","13","12B191","12","40072","0117","4","1","0","06","19/10/2021","06","19/10/2021","2","-","-",,,,,,,"-",,,,"-",,"06","06",1,0
"13","1021","001","6","356-0","1201215","13","11B191","12","40107","0075","4","1","0","00","06/10/2021","00","12/10/2021","2","-","-","03","1",,,"01","02","-","03","00","00","-",,"00","00",1,6880
"13","1021","001","6","356-0","1201215","13","11B191","12","40107","0042","2","1","0","00","06/10/2021","00","12/10/2021","2","-","-","05","1",,,"03","01","-","05","00","00","-",,"00","00",1,6880
"13","1021","001","6","356-0","1201215","13","11B191","12","40107","0097","1","1","0","00","06/10/2021","00","12/10/2021","2","-","-","02","1",,,"02","02","-","02","00","00","-",,"00","00",1,6880
"13","1021","001","6","356-0","1201215","13","11B191","12","40107","0051","3","1","0","07","19/10/2021","07","19/10/2021","2","-","-",,,,,,,"-",,,,"-",,"07","07",1,0
"13","1021","001","3","293-3","1200914","13","11A204","12","40129","0096","4","1","0","00","11/10/2021","00","12/10/2021","2","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,6333
"13","1021","001","3","293-3","1200914","13","11A204","12","40129","0020","1","1","0","00","11/10/2021","00","18/10/2021","2","-","-","04","1",,,"03","01","-","04","00","00","-",,"00","00",1,6333
"13","1021","001","3","293-3","1200914","13","11A204","12","40129","0055","2","1","0","00","11/10/2021","00","12/10/2021","2","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,6333
"13","1021","001","3","293-3","1200914","13","11A204","12","40129","0014","3","1","0","00","11/10/2021","00","12/10/2021","2","-","-","02","1",,,"01","01","-","02","00","00","-",,"00","00",1,6333
"13","1021","001","8","328-9","1201085","13","13A197","12","40133","0014","2","1","0","00","01/10/2021","00","12/10/2021","2","-","-","01",,,,"01","01","-","01","00","00","-",,"00","00",1,16706
"13","1021","001","8","328-9","1201085","13","13A197","12","40133","0081","3","1","0","00","01/10/2021","00","12/10/2021","2","-","-","03","1",,,"02","01","-","03","00","00","-",,"00","00",1,16706
"13","1021","001","8","328-9","1201085","13","13A197","12","40133","0002","4","1","0","00","01/10/2021","00","12/10/2021","2","-","-","06","1",,,"02","02","-","06","00","00","-",,"00","00",1,16706
